"ID","starting","grazing","environmt","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
545,"low",0.25,0.778894472361809,0.800750499001996,0.903594411177645,0.837679995806554,0.906127946481878,0.166501397205589,0.0327481037924152
551,"low",0.25,0.803015075376885,0.803920958083832,0.907930538922156,0.839039116601143,0.910391914988053,0.16492375249501,0.0311552894211577
552,"low",0.25,0.807035175879397,0.808196407185629,0.908460678642715,0.842486618546243,0.910668500130591,0.162852694610778,0.0289508982035928
550,"low",0.25,0.798994974874372,0.800520558882236,0.907478642714571,0.836874902111882,0.910144375902909,0.16859880239521,0.0308806387225549
548,"low",0.25,0.790954773869347,0.80424750499002,0.905587225548902,0.840675902261895,0.908264729607919,0.164879041916168,0.0308734530938124
555,"low",0.25,0.819095477386935,0.815907385229541,0.910924550898204,0.84830752988848,0.913407584393908,0.155848303393214,0.0282443113772455
556,"low",0.25,0.823115577889447,0.82271377245509,0.908916566866267,0.85368063479325,0.911360683343405,0.150748103792415,0.026538123752495
553,"low",0.25,0.81105527638191,0.811590419161677,0.908178043912176,0.844164808090666,0.910454835626475,0.159956886227545,0.0284526946107784
557,"low",0.25,0.82713567839196,0.821181636726547,0.910980439121757,0.851658873182909,0.913197229396956,0.152122155688623,0.0266962075848303
558,"low",0.25,0.831155778894472,0.818844710578842,0.913060279441118,0.851940869659346,0.915293824478885,0.154358483033932,0.0267968063872255
554,"low",0.25,0.815075376884422,0.8067624750499,0.90990499001996,0.844409315334371,0.91232228630662,0.163338123752495,0.0298994011976048
559,"low",0.25,0.835175879396985,0.828665069860279,0.913925748502994,0.857798237403979,0.916427469043404,0.146045508982036,0.0252894211576846
561,"low",0.25,0.84321608040201,0.828805588822355,0.911718163672655,0.859592628050699,0.91436540760632,0.145393213572854,0.0258011976047904
565,"low",0.25,0.85929648241206,0.832712175648703,0.916013572854291,0.860054843052867,0.918573364512722,0.1432375249501,0.0240502994011976
564,"low",0.25,0.855276381909548,0.836948502994012,0.911984830339321,0.864193146900484,0.914506198464576,0.139075449101796,0.0239760479041916
562,"low",0.25,0.847236180904523,0.825680638722555,0.911813173652695,0.855517258569793,0.913836522844875,0.148289820359281,0.0260295409181637
569,"low",0.25,0.875376884422111,0.841631936127745,0.916095808383234,0.86712611449338,0.91831233044546,0.135717365269461,0.0226506986027944
560,"low",0.25,0.839195979899497,0.816374451097804,0.913274251497006,0.848963672185745,0.915389016930886,0.157053892215569,0.0265716566866267
568,"low",0.25,0.871356783919598,0.837992814371257,0.914926147704591,0.864031516000837,0.917091341046432,0.13911377245509,0.0228934131736527
566,"low",0.25,0.863316582914573,0.830290618762475,0.916007984031936,0.859806418125277,0.917385841109651,0.145007584830339,0.0247017964071856
567,"low",0.25,0.867336683417085,0.83506746506986,0.915669461077844,0.862968699944586,0.917941263507966,0.140763273453094,0.0241692614770459
563,"low",0.25,0.851256281407035,0.832723353293413,0.914634730538922,0.859685335150798,0.916780838062606,0.142577245508982,0.0246994011976048
573,"low",0.25,0.891457286432161,0.844623552894212,0.917749301397206,0.869934952816508,0.920180252020536,0.131977644710579,0.0233988023952096
572,"low",0.25,0.887437185929648,0.843748502994012,0.916484630738523,0.868342557089083,0.918890074512702,0.134596407185629,0.0216550898203593
576,"low",0.25,0.903517587939699,0.852570059880239,0.918821556886228,0.874771598109559,0.92045651272696,0.126889421157685,0.0205405189620758
570,"low",0.25,0.879396984924623,0.834946107784431,0.915528942115769,0.862900410582346,0.917536894937859,0.140043113772455,0.0250107784431138
577,"low",0.25,0.907537688442211,0.851230339321357,0.921784431137725,0.874461964109437,0.923389547076,0.127101796407186,0.0216678642714571
580,"low",0.25,0.919597989949749,0.863413173652695,0.919979241516966,0.883249976627721,0.921871220175367,0.117887425149701,0.0186994011976048
574,"low",0.25,0.895477386934673,0.845924151696607,0.921575249500998,0.871368208404802,0.923715241404233,0.131852295409182,0.0222235528942116
571,"low",0.25,0.883417085427136,0.853034730538922,0.917086626746507,0.875379517879882,0.919180085972435,0.127477045908184,0.0194882235528942
579,"low",0.25,0.915577889447236,0.84939001996008,0.920136526946108,0.873798400832005,0.922236502338368,0.128632335329341,0.0219776447105788
582,"low",0.25,0.927638190954774,0.861071457085828,0.922803992015968,0.881268898810872,0.924433359241914,0.120769660678643,0.0181588822355289
575,"low",0.25,0.899497487437186,0.852159680638723,0.917369261477046,0.874201582620493,0.919750627604274,0.127623952095808,0.0202163672654691
578,"low",0.25,0.911557788944724,0.849449900199601,0.920548502994012,0.873441620426354,0.922731245083428,0.129394810379242,0.0211552894211577
581,"low",0.25,0.923618090452261,0.861312574850299,0.922109381237525,0.881400566122966,0.923838326101253,0.121081836327345,0.0176055888223553
584,"low",0.25,0.935678391959799,0.855423552894212,0.924666666666667,0.878139246039424,0.926663565342295,0.123458682634731,0.0211177644710579
583,"low",0.25,0.931658291457287,0.855439520958084,0.923060279441118,0.878117293562599,0.925132753623651,0.123704590818363,0.0208558882235529
585,"low",0.25,0.939698492462312,0.872605988023952,0.922916566866267,0.889597090221806,0.925094807533301,0.111787624750499,0.0156063872255489
589,"low",0.25,0.955778894472362,0.877970459081836,0.925177644710579,0.895343719186649,0.926871222011194,0.105356487025948,0.0166730538922156
587,"low",0.25,0.947738693467337,0.862792814371257,0.925134530938124,0.88295334052593,0.926482117637689,0.118221956087824,0.0189852295409182
586,"low",0.25,0.943718592964824,0.860368862275449,0.924881437125749,0.881123995587604,0.926213173908882,0.120314570858283,0.0193165668662675
593,"low",0.25,0.971859296482412,0.875137724550898,0.928318562874252,0.892709077922134,0.930006988149792,0.108049500998004,0.0168127744510978
591,"low",0.25,0.963819095477387,0.872597205588822,0.926487824351297,0.890064545395819,0.928468914358235,0.110607584830339,0.0167952095808383
590,"low",0.25,0.959798994974874,0.873366067864271,0.926546107784431,0.890463573105592,0.928176526775622,0.110396007984032,0.0162379241516966
595,"low",0.25,0.979899497487437,0.877794011976048,0.929436327345309,0.894001534047395,0.931143130703566,0.106254690618762,0.0159512974051896
594,"low",0.25,0.975879396984925,0.875504191616767,0.926858283433134,0.892744384568799,0.928653103231045,0.108239520958084,0.0162562874251497
588,"low",0.25,0.951758793969849,0.868649101796407,0.925079441117765,0.887497148165046,0.926508580205373,0.113651896207585,0.017699001996008
597,"low",0.25,0.987939698492462,0.877318163672655,0.92880878243513,0.8937189513721,0.930475301580404,0.106779241516966,0.0159025948103792
598,"low",0.25,0.991959798994975,0.870657085828343,0.930384830339321,0.889940871980185,0.931739934804854,0.111730139720559,0.0176127744510978
592,"low",0.25,0.9678391959799,0.869813173652695,0.925452295409182,0.889521490508147,0.927387244355491,0.112502994011976,0.0176838323353293
600,"low",0.25,1,0.88184750499002,0.930116566866267,0.89777681724771,0.931533242809674,0.102818363273453,0.0153341317365269
596,"low",0.25,0.98391959798995,0.871560079840319,0.928915768463074,0.889298326276566,0.93052968709098,0.110826347305389,0.0176135728542914
599,"low",0.25,0.995979899497488,0.882325748502994,0.928664271457086,0.897780822230388,0.930034771443058,0.102220359281437,0.0154538922155689
