"global","stock","m","g","b","d","c_","del","r","f","rho_plus","vul","eq"
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
TRUE,TRUE,0.05,0,0.665,0.1,0.2,0.1,0.01,0.9,0.0022,NA,6.73127245888713e-05
TRUE,TRUE,0.05,0,0.6675,0.1,0.2,0.1,0.01,0.9,0.0031,NA,0.000121162904259968
TRUE,TRUE,0.05,0,0.67,0.1,0.2,0.1,0.01,0.9,0,NA,0.000148087994095517
TRUE,TRUE,0.05,0,0.6725,0.1,0.2,0.1,0.01,0.9,0.0052,NA,0.000121469501570877
TRUE,TRUE,0.05,0,0.675,0.1,0.2,0.1,0.01,0.9,0,NA,0.000148462724142183
TRUE,TRUE,0.05,0,0.6775,0.1,0.2,0.1,0.01,0.9,0,NA,9.44762789995712e-05
TRUE,TRUE,0.05,0,0.68,0.1,0.2,0.1,0.01,0.9,0.0049,NA,6.74830564282652e-05
TRUE,TRUE,0.05,0,0.6825,0.1,0.2,0.1,0.01,0.9,0,NA,4.05933629558268e-05
TRUE,TRUE,0.05,0,0.685,0.1,0.2,0.1,0.01,0.9,0,NA,0.000148842330838032
TRUE,TRUE,0.05,0,0.6875,0.1,0.2,0.1,0.01,0.9,0.0126,NA,6.7655604926378e-05
TRUE,TRUE,0.05,0,0.69,0.1,0.2,0.1,0.01,0.9,0.0035,NA,0.00012178008886748
TRUE,TRUE,0.05,0,0.6925,0.1,0.2,0.1,0.01,0.9,0,NA,0.000149254590610198
TRUE,TRUE,0.05,0,0.695,0.1,0.2,0.1,0.01,0.9,0.0062,NA,0.000122117392317435
TRUE,TRUE,0.05,0,0.6975,0.1,0.2,0.1,0.01,0.9,0.0085,NA,0.000284940582074015
TRUE,TRUE,0.05,0,0.7,0.1,0.2,0.1,0.01,0.9,0.0054,NA,0.000230666185488488
TRUE,TRUE,0.05,0,0.7025,0.1,0.2,0.1,0.01,0.9,0,NA,9.5198374875806e-05
TRUE,TRUE,0.05,0,0.705,0.1,0.2,0.1,0.01,0.9,0,NA,4.07993035182026e-05
TRUE,TRUE,0.05,0,0.7075,0.1,0.2,0.1,0.01,0.9,0.0047,NA,0.000285595124627418
TRUE,TRUE,0.05,0,0.71,0.1,0.2,0.1,0.01,0.9,0.0244,NA,0.000883984909561056
TRUE,TRUE,0.05,0,0.7125,0.1,0.2,0.1,0.01,0.9,0,NA,4.08902017814211e-05
TRUE,TRUE,0.05,0,0.715,0.1,0.2,0.1,0.01,0.9,0.0031,NA,1.36300672604737e-05
TRUE,TRUE,0.05,0,0.7175,0.1,0.2,0.1,0.01,0.9,0.0053,NA,0.000177190874386158
TRUE,TRUE,0.05,0,0.72,0.1,0.2,0.1,0.01,0.9,0,NA,0.000149930739865211
TRUE,TRUE,0.05,0,0.7225,0.1,0.2,0.1,0.01,0.9,0,NA,9.56173767687869e-05
TRUE,TRUE,0.05,0,0.725,0.1,0.2,0.1,0.01,0.9,0.0024,NA,6.82981262634192e-05
TRUE,TRUE,0.05,0,0.7275,0.1,0.2,0.1,0.01,0.9,0,NA,4.09788757580515e-05
TRUE,TRUE,0.05,0,0.73,0.1,0.2,0.1,0.01,0.9,0.0026,NA,1.36596252526838e-05
TRUE,TRUE,0.05,0,0.7325,0.1,0.2,0.1,0.01,0.9,0.0023,NA,6.84483144264702e-05
TRUE,TRUE,0.05,0,0.735,0.1,0.2,0.1,0.01,0.9,0.0266,NA,0.000451758875214703
TRUE,TRUE,0.05,0,0.7375,0.1,0.2,0.1,0.01,0.9,0,NA,9.58276401970583e-05
TRUE,TRUE,0.05,0,0.74,0.1,0.2,0.1,0.01,0.9,0,NA,0.000150586291738234
TRUE,TRUE,0.05,0,0.7425,0.1,0.2,0.1,0.01,0.9,0,NA,9.60035171920694e-05
TRUE,TRUE,0.05,0,0.745,0.1,0.2,0.1,0.01,0.9,0.0071,NA,1.37147881702956e-05
TRUE,TRUE,0.05,0,0.7475,0.1,0.2,0.1,0.01,0.9,0,NA,0.000205721822554434
TRUE,TRUE,0.05,0,0.75,0.1,0.2,0.1,0.01,0.9,0,NA,9.60035171920694e-05
TRUE,TRUE,0.05,0,0.7525,0.1,0.2,0.1,0.01,0.9,0.0057,NA,0.00012368735969603
TRUE,TRUE,0.05,0,0.755,0.1,0.2,0.1,0.01,0.9,0.0038,NA,6.87151998311275e-05
TRUE,TRUE,0.05,0,0.7575,0.1,0.2,0.1,0.01,0.9,0,NA,9.62012797635786e-05
TRUE,TRUE,0.05,0,0.76,0.1,0.2,0.1,0.01,0.9,0.0018,NA,0.00012368735969603
TRUE,TRUE,0.05,0,0.7625,0.1,0.2,0.1,0.01,0.9,0,NA,0.00020651296834139
TRUE,TRUE,0.05,0,0.765,0.1,0.2,0.1,0.01,0.9,0.004,NA,0.000123907781004834
TRUE,TRUE,0.05,0,0.7675,0.1,0.2,0.1,0.01,0.9,0.0066,NA,0.000123907781004834
TRUE,TRUE,0.05,0,0.77,0.1,0.2,0.1,0.01,0.9,0,NA,0.00020651296834139
TRUE,TRUE,0.05,0,0.7725,0.1,0.2,0.1,0.01,0.9,0,NA,0.000151745675645144
TRUE,TRUE,0.05,0,0.775,0.1,0.2,0.1,0.01,0.9,0.0046,NA,6.89753071114293e-05
TRUE,TRUE,0.05,0,0.7775,0.1,0.2,0.1,0.01,0.9,0.0031,NA,6.89753071114293e-05
TRUE,TRUE,0.05,0,0.78,0.1,0.2,0.1,0.01,0.9,0.0031,NA,0.000124155552800573
TRUE,TRUE,0.05,0,0.7825,0.1,0.2,0.1,0.01,0.9,0.0104,NA,0.000124389767432256
TRUE,TRUE,0.05,0,0.785,0.1,0.2,0.1,0.01,0.9,0.0057,NA,0.000234958449594261
TRUE,TRUE,0.05,0,0.7875,0.1,0.2,0.1,0.01,0.9,0,NA,9.67475968917545e-05
TRUE,TRUE,0.05,0,0.79,0.1,0.2,0.1,0.01,0.9,0.0045,NA,0.000234958449594261
TRUE,TRUE,0.05,0,0.7925,0.1,0.2,0.1,0.01,0.9,0.0076,NA,0.000179943944987858
TRUE,TRUE,0.05,0,0.795,0.1,0.2,0.1,0.01,0.9,0.0113,NA,0.000456780783430716
TRUE,TRUE,0.05,0,0.7975,0.1,0.2,0.1,0.01,0.9,0.0016,NA,0.00023531131267643
TRUE,TRUE,0.05,0,0.8,0.1,0.2,0.1,0.01,0.9,0,NA,4.15255257664287e-05
TRUE,TRUE,0.05,0,0.8025,0.1,0.2,0.1,0.01,0.9,0,NA,4.16002846793922e-05
TRUE,TRUE,0.05,0,0.805,0.1,0.2,0.1,0.01,0.9,0.0097,NA,0.000124800854038177
TRUE,TRUE,0.05,0,0.8075,0.1,0.2,0.1,0.01,0.9,0,NA,4.16002846793922e-05
TRUE,TRUE,0.05,0,0.81,0.1,0.2,0.1,0.01,0.9,0.0031,NA,1.38857976695676e-05
TRUE,TRUE,0.05,0,0.8125,0.1,0.2,0.1,0.01,0.9,0,NA,4.16573930087029e-05
TRUE,TRUE,0.05,0,0.815,0.1,0.2,0.1,0.01,0.9,0,NA,9.72005836869735e-05
TRUE,TRUE,0.05,0,0.8175,0.1,0.2,0.1,0.01,0.9,0.005,NA,0.00023605856038265
TRUE,TRUE,0.05,0,0.82,0.1,0.2,0.1,0.01,0.9,0,NA,4.17325372816062e-05
TRUE,TRUE,0.05,0,0.8225,0.1,0.2,0.1,0.01,0.9,0.005,NA,1.39108457605354e-05
TRUE,TRUE,0.05,0,0.825,0.1,0.2,0.1,0.01,0.9,0,NA,9.73759203237478e-05
TRUE,TRUE,0.05,0,0.8275,0.1,0.2,0.1,0.01,0.9,0.0099,NA,6.9554228802677e-05
TRUE,TRUE,0.05,0,0.83,0.1,0.2,0.1,0.01,0.9,0.0052,NA,6.96619495680942e-05
TRUE,TRUE,0.05,0,0.8325,0.1,0.2,0.1,0.01,0.9,0,NA,4.17971697408565e-05
TRUE,TRUE,0.05,0,0.835,0.1,0.2,0.1,0.01,0.9,0.008,NA,0.00012539150922257
TRUE,TRUE,0.05,0,0.8375,0.1,0.2,0.1,0.01,0.9,0,NA,9.75267293953319e-05
TRUE,TRUE,0.05,0,0.84,0.1,0.2,0.1,0.01,0.9,0,NA,9.76512766294397e-05
TRUE,TRUE,0.05,0,0.8425,0.1,0.2,0.1,0.01,0.9,0.0057,NA,0.000125551641380708
TRUE,TRUE,0.05,0,0.845,0.1,0.2,0.1,0.01,0.9,0.0021,NA,6.97509118781712e-05
TRUE,TRUE,0.05,0,0.8475,0.1,0.2,0.1,0.01,0.9,0,NA,4.18505471269027e-05
TRUE,TRUE,0.05,0,0.85,0.1,0.2,0.1,0.01,0.9,0.003,NA,0.000125741243963121
TRUE,TRUE,0.05,0,0.8525,0.1,0.2,0.1,0.01,0.9,0,NA,4.19137479877072e-05
TRUE,TRUE,0.05,0,0.855,0.1,0.2,0.1,0.01,0.9,0,NA,0.000153683742621593
TRUE,TRUE,0.05,0,0.8575,0.1,0.2,0.1,0.01,0.9,0,NA,9.779874530465e-05
TRUE,TRUE,0.05,0,0.86,0.1,0.2,0.1,0.01,0.9,0.0104,NA,0.000125903729471391
TRUE,TRUE,0.05,0,0.8625,0.1,0.2,0.1,0.01,0.9,0,NA,0.000153882336020589
TRUE,TRUE,0.05,0,0.865,0.1,0.2,0.1,0.01,0.9,0,NA,4.19679098237969e-05
TRUE,TRUE,0.05,0,0.8675,0.1,0.2,0.1,0.01,0.9,0,NA,4.19679098237969e-05
TRUE,TRUE,0.05,0,0.87,0.1,0.2,0.1,0.01,0.9,0,NA,4.20265129103085e-05
TRUE,TRUE,0.05,0,0.8725,0.1,0.2,0.1,0.01,0.9,0,NA,0.000154097214004465
TRUE,TRUE,0.05,0,0.875,0.1,0.2,0.1,0.01,0.9,0.0102,NA,0.000126079538730926
TRUE,TRUE,0.05,0,0.8775,0.1,0.2,0.1,0.01,0.9,0.0143,NA,0.000182114889278004
TRUE,TRUE,0.05,0,0.88,0.1,0.2,0.1,0.01,0.9,0,NA,9.81753173291123e-05
TRUE,TRUE,0.05,0,0.8825,0.1,0.2,0.1,0.01,0.9,0.0104,NA,7.01252266636517e-05
TRUE,TRUE,0.05,0,0.885,0.1,0.2,0.1,0.01,0.9,0.0198,NA,0.000238425770656416
TRUE,TRUE,0.05,0,0.8875,0.1,0.2,0.1,0.01,0.9,0,NA,4.2075135998191e-05
TRUE,TRUE,0.05,0,0.89,0.1,0.2,0.1,0.01,0.9,0.0128,NA,7.02102697746584e-05
TRUE,TRUE,0.05,0,0.8925,0.1,0.2,0.1,0.01,0.9,0.0191,NA,0.000351051348873292
TRUE,TRUE,0.05,0,0.895,0.1,0.2,0.1,0.01,0.9,0.0136,NA,0.000238714917233838
TRUE,TRUE,0.05,0,0.8975,0.1,0.2,0.1,0.01,0.9,0.0092,NA,0.000294883133053565
TRUE,TRUE,0.05,0,0.9,0.1,0.2,0.1,0.01,0.9,0.0386,NA,0.000126537181577356
TRUE,TRUE,0.05,0,0.9025,0.1,0.2,0.1,0.01,0.9,0.0251,NA,0.000239014676312784
TRUE,TRUE,0.05,0,0.905,0.1,0.2,0.1,0.01,0.9,0,NA,9.84178078934995e-05
TRUE,TRUE,0.05,0,0.9075,0.1,0.2,0.1,0.01,0.9,0.0019,NA,0.000126537181577356
TRUE,TRUE,0.05,0,0.91,0.1,0.2,0.1,0.01,0.9,0,NA,0.000154656555261213
TRUE,TRUE,0.05,0,0.9125,0.1,0.2,0.1,0.01,0.9,0.0118,NA,0.000239287463247097
TRUE,TRUE,0.05,0,0.915,0.1,0.2,0.1,0.01,0.9,0.0024,NA,0.000126681598189639
TRUE,TRUE,0.05,0,0.9175,0.1,0.2,0.1,0.01,0.9,0,NA,4.22271993965465e-05
TRUE,TRUE,0.05,0,0.92,0.1,0.2,0.1,0.01,0.9,0,NA,9.85301319252751e-05
TRUE,TRUE,0.05,0,0.9225,0.1,0.2,0.1,0.01,0.9,0,NA,9.86412876726413e-05
TRUE,TRUE,0.05,0,0.925,0.1,0.2,0.1,0.01,0.9,0.0074,NA,0.000239557412919272
TRUE,TRUE,0.05,0,0.9275,0.1,0.2,0.1,0.01,0.9,0.0081,NA,0.00018319096282062
TRUE,TRUE,0.05,0,0.93,0.1,0.2,0.1,0.01,0.9,0.0064,NA,0.000239557412919272
TRUE,TRUE,0.05,0,0.9325,0.1,0.2,0.1,0.01,0.9,0.0049,NA,0.000126965526999581
TRUE,TRUE,0.05,0,0.935,0.1,0.2,0.1,0.01,0.9,0.0041,NA,1.41072807777312e-05
TRUE,TRUE,0.05,0,0.9375,0.1,0.2,0.1,0.01,0.9,0,NA,4.23218423331935e-05
TRUE,TRUE,0.05,0,0.94,0.1,0.2,0.1,0.01,0.9,0,NA,4.23218423331935e-05
TRUE,TRUE,0.05,0,0.9425,0.1,0.2,0.1,0.01,0.9,0,NA,9.8850756582082e-05
TRUE,TRUE,0.05,0,0.945,0.1,0.2,0.1,0.01,0.9,0,NA,9.8850756582082e-05
TRUE,TRUE,0.05,0,0.9475,0.1,0.2,0.1,0.01,0.9,0.0087,NA,0.000127093829891248
TRUE,TRUE,0.05,0,0.95,0.1,0.2,0.1,0.01,0.9,0,NA,0.00026830919643708
TRUE,TRUE,0.05,0,0.9525,0.1,0.2,0.1,0.01,0.9,0,NA,0.000155527562395236
TRUE,TRUE,0.05,0,0.955,0.1,0.2,0.1,0.01,0.9,0.0049,NA,7.0694346543289e-05
TRUE,TRUE,0.05,0,0.9575,0.1,0.2,0.1,0.01,0.9,0.0059,NA,0.00012724982377792
TRUE,TRUE,0.05,0,0.96,0.1,0.2,0.1,0.01,0.9,0,NA,9.89720851606046e-05
TRUE,TRUE,0.05,0,0.9625,0.1,0.2,0.1,0.01,0.9,0.005,NA,7.0757708199571e-05
TRUE,TRUE,0.05,0,0.965,0.1,0.2,0.1,0.01,0.9,0.0033,NA,0.000240576207878541
TRUE,TRUE,0.05,0,0.9675,0.1,0.2,0.1,0.01,0.9,0.0151,NA,7.0757708199571e-05
TRUE,TRUE,0.05,0,0.97,0.1,0.2,0.1,0.01,0.9,0.005,NA,7.0757708199571e-05
TRUE,TRUE,0.05,0,0.9725,0.1,0.2,0.1,0.01,0.9,0.0052,NA,0.000240831462918842
TRUE,TRUE,0.05,0,0.975,0.1,0.2,0.1,0.01,0.9,0,NA,4.24996699268545e-05
TRUE,TRUE,0.05,0,0.9775,0.1,0.2,0.1,0.01,0.9,0,NA,9.91658964959937e-05
TRUE,TRUE,0.05,0,0.98,0.1,0.2,0.1,0.01,0.9,0,NA,4.24996699268545e-05
TRUE,TRUE,0.05,0,0.9825,0.1,0.2,0.1,0.01,0.9,0.0096,NA,0.000127598501295835
TRUE,TRUE,0.05,0,0.985,0.1,0.2,0.1,0.01,0.9,0.0216,NA,0.000184308946316205
TRUE,TRUE,0.05,0,0.9875,0.1,0.2,0.1,0.01,0.9,0,NA,9.92432787856491e-05
TRUE,TRUE,0.05,0,0.99,0.1,0.2,0.1,0.01,0.9,0,NA,9.92432787856491e-05
TRUE,TRUE,0.05,0,0.9925,0.1,0.2,0.1,0.01,0.9,0.0201,NA,0.000354810438974217
TRUE,TRUE,0.05,0,0.995,0.1,0.2,0.1,0.01,0.9,0.0296,NA,0.000241271098502467
TRUE,TRUE,0.05,0,0.9975,0.1,0.2,0.1,0.01,0.9,0,NA,4.2577252676906e-05
TRUE,TRUE,0.05,0,1,0.1,0.2,0.1,0.01,0.9,0,NA,0.000269655933620405
"global","stock","m","g","b","d","c_","del","r","f","rho","vul","equlbr"
FALSE,TRUE,0.05,0,0.2,0.1,0.2,0.1,0.01,0.9,6e-04,0.666666666666667,2.97909137654891e-05
FALSE,TRUE,0.05,0,0.2025,0.1,0.2,0.1,0.01,0.9,0,NA,8.93727412964674e-05
FALSE,TRUE,0.05,0,0.205,0.1,0.2,0.1,0.01,0.9,6e-04,0.7,0.00041111460996375
FALSE,TRUE,0.05,0,0.2075,0.1,0.2,0.1,0.01,0.9,0.003,0.683333333333333,0.000673274651100054
FALSE,TRUE,0.05,0,0.21,0.1,0.2,0.1,0.01,0.9,0.001,0.7,0.000240049673781064
FALSE,TRUE,0.05,0,0.2125,0.1,0.2,0.1,0.01,0.9,0,NA,0.000149220067485527
FALSE,TRUE,0.05,0,0.215,0.1,0.2,0.1,0.01,0.9,2e-04,0.75,3.24391451055492e-05
FALSE,TRUE,0.05,0,0.2175,0.1,0.2,0.1,0.01,0.9,0,1,0.000149220067485527
FALSE,TRUE,0.05,0,0.22,0.1,0.2,0.1,0.01,0.9,1e-04,1,3.24391451055492e-05
FALSE,TRUE,0.05,0,0.2225,0.1,0.2,0.1,0.01,0.9,0,1,0.000131405297004564
FALSE,TRUE,0.05,0,0.225,0.1,0.2,0.1,0.01,0.9,2e-04,1,3.45803413169905e-05
FALSE,TRUE,0.05,0,0.2275,0.1,0.2,0.1,0.01,0.9,0.0017,0.617647058823529,0.000338887344906507
FALSE,TRUE,0.05,0,0.23,0.1,0.2,0.1,0.01,0.9,0.0011,0.6,0.000242411776738891
FALSE,TRUE,0.05,0,0.2325,0.1,0.2,0.1,0.01,0.9,5e-04,0.7,0.000242411776738891
FALSE,TRUE,0.05,0,0.235,0.1,0.2,0.1,0.01,0.9,0.0051,0.637254901960784,0.000653777216053372
FALSE,TRUE,0.05,0,0.2375,0.1,0.2,0.1,0.01,0.9,0,NA,0.00011018717124495
FALSE,TRUE,0.05,0,0.24,0.1,0.2,0.1,0.01,0.9,5e-04,0.8,0.00021302853107357
FALSE,TRUE,0.05,0,0.2425,0.1,0.2,0.1,0.01,0.9,3e-04,0.666666666666667,0.000193859863891479
FALSE,TRUE,0.05,0,0.245,0.1,0.2,0.1,0.01,0.9,1e-04,1,0.000364456544115981
FALSE,TRUE,0.05,0,0.2475,0.1,0.2,0.1,0.01,0.9,0.001,0.611111111111111,0.000504035646117847
FALSE,TRUE,0.05,0,0.25,0.1,0.2,0.1,0.01,0.9,4e-04,0.625,0.0003799653332273
FALSE,TRUE,0.05,0,0.2525,0.1,0.2,0.1,0.01,0.9,0,NA,2.44512282235935e-05
FALSE,TRUE,0.05,0,0.255,0.1,0.2,0.1,0.01,0.9,0.0013,0.678571428571429,0.00059497988677411
FALSE,TRUE,0.05,0,0.2575,0.1,0.2,0.1,0.01,0.9,0.0023,0.583333333333333,0.00118180936414035
FALSE,TRUE,0.05,0,0.26,0.1,0.2,0.1,0.01,0.9,0.001,0.65,0.000105955322302239
FALSE,TRUE,0.05,0,0.2625,0.1,0.2,0.1,0.01,0.9,0.0035,0.642857142857143,0.00109796424138024
FALSE,TRUE,0.05,0,0.265,0.1,0.2,0.1,0.01,0.9,0.0018,0.694444444444444,0.00109796424138024
FALSE,TRUE,0.05,0,0.2675,0.1,0.2,0.1,0.01,0.9,7e-04,0.75,0.00028087457337634
FALSE,TRUE,0.05,0,0.27,0.1,0.2,0.1,0.01,0.9,1e-04,1,7.66021563753655e-05
FALSE,TRUE,0.05,0,0.2725,0.1,0.2,0.1,0.01,0.9,3e-04,0.833333333333333,0.000150404515959601
FALSE,TRUE,0.05,0,0.275,0.1,0.2,0.1,0.01,0.9,7e-04,0.642857142857143,0.000115015218086754
FALSE,TRUE,0.05,0,0.2775,0.1,0.2,0.1,0.01,0.9,0,NA,0.000168099164896025
FALSE,TRUE,0.05,0,0.28,0.1,0.2,0.1,0.01,0.9,0,NA,0.00010065255900236
FALSE,TRUE,0.05,0,0.2825,0.1,0.2,0.1,0.01,0.9,0,1,0.000137253489548672
FALSE,TRUE,0.05,0,0.285,0.1,0.2,0.1,0.01,0.9,1e-04,1,0.000137253489548672
FALSE,TRUE,0.05,0,0.2875,0.1,0.2,0.1,0.01,0.9,0.0028,0.5,0.000118953024275516
FALSE,TRUE,0.05,0,0.29,0.1,0.2,0.1,0.01,0.9,0,NA,6.61029009408079e-05
FALSE,TRUE,0.05,0,0.2925,0.1,0.2,0.1,0.01,0.9,0,NA,0.000103875987192698
FALSE,TRUE,0.05,0,0.295,0.1,0.2,0.1,0.01,0.9,6e-04,0.583333333333333,0.000160535616570534
FALSE,TRUE,0.05,0,0.2975,0.1,0.2,0.1,0.01,0.9,0,NA,0.000141649073444588
FALSE,TRUE,0.05,0,0.3,0.1,0.2,0.1,0.01,0.9,4e-04,0.625,0.00012653388267659
FALSE,TRUE,0.05,0,0.3025,0.1,0.2,0.1,0.01,0.9,0.001,0.45,0.000204400887400645
FALSE,TRUE,0.05,0,0.305,0.1,0.2,0.1,0.01,0.9,0,NA,0.000184934136219631
FALSE,TRUE,0.05,0,0.3075,0.1,0.2,0.1,0.01,0.9,0.0031,0.548387096774194,0.000165467385038617
FALSE,TRUE,0.05,0,0.31,0.1,0.2,0.1,0.01,0.9,0,NA,6.81336291335483e-05
FALSE,TRUE,0.05,0,0.3125,0.1,0.2,0.1,0.01,0.9,0,NA,2.98840903206078e-05
FALSE,TRUE,0.05,0,0.315,0.1,0.2,0.1,0.01,0.9,0,1,6.97295440814181e-05
FALSE,TRUE,0.05,0,0.3175,0.1,0.2,0.1,0.01,0.9,0,NA,0.000109574997842229
FALSE,TRUE,0.05,0,0.32,0.1,0.2,0.1,0.01,0.9,2e-04,0.75,4.9806817201013e-05
FALSE,TRUE,0.05,0,0.3225,0.1,0.2,0.1,0.01,0.9,6e-04,0.666666666666667,5.09924595891369e-05
FALSE,TRUE,0.05,0,0.325,0.1,0.2,0.1,0.01,0.9,0.0014,0.571428571428571,9.17864272604464e-05
FALSE,TRUE,0.05,0,0.3275,0.1,0.2,0.1,0.01,0.9,0,NA,7.13894434247916e-05
FALSE,TRUE,0.05,0,0.33,0.1,0.2,0.1,0.01,0.9,0,1,0.000152977378767411
FALSE,TRUE,0.05,0,0.3325,0.1,0.2,0.1,0.01,0.9,0,NA,0.000114520332932925
FALSE,TRUE,0.05,0,0.335,0.1,0.2,0.1,0.01,0.9,2e-04,0.75,9.36984542178478e-05
FALSE,TRUE,0.05,0,0.3375,0.1,0.2,0.1,0.01,0.9,6e-04,0.666666666666667,9.36984542178478e-05
FALSE,TRUE,0.05,0,0.34,0.1,0.2,0.1,0.01,0.9,3e-04,0.833333333333333,9.57166675185471e-05
FALSE,TRUE,0.05,0,0.3425,0.1,0.2,0.1,0.01,0.9,0.0047,0.478723404255319,0.000393501855354027
FALSE,TRUE,0.05,0,0.345,0.1,0.2,0.1,0.01,0.9,0,NA,0.000116987038078224
FALSE,TRUE,0.05,0,0.3475,0.1,0.2,0.1,0.01,0.9,4e-04,0.5,9.57166675185471e-05
FALSE,TRUE,0.05,0,0.35,0.1,0.2,0.1,0.01,0.9,0,NA,7.44462969588699e-05
FALSE,TRUE,0.05,0,0.3525,0.1,0.2,0.1,0.01,0.9,0,NA,0.000118909827348495
FALSE,TRUE,0.05,0,0.355,0.1,0.2,0.1,0.01,0.9,0,1,7.56698901308605e-05
FALSE,TRUE,0.05,0,0.3575,0.1,0.2,0.1,0.01,0.9,9e-04,0.555555555555556,0.000183769733174947
FALSE,TRUE,0.05,0,0.36,0.1,0.2,0.1,0.01,0.9,0,NA,0.00016214976456613
FALSE,TRUE,0.05,0,0.3625,0.1,0.2,0.1,0.01,0.9,0.004,0.5125,0.000714751043931839
FALSE,TRUE,0.05,0,0.365,0.1,0.2,0.1,0.01,0.9,0,NA,0.00020892722822623
FALSE,TRUE,0.05,0,0.3675,0.1,0.2,0.1,0.01,0.9,0,NA,7.69731893465057e-05
FALSE,TRUE,0.05,0,0.37,0.1,0.2,0.1,0.01,0.9,0,NA,0.00020892722822623
FALSE,TRUE,0.05,0,0.3725,0.1,0.2,0.1,0.01,0.9,0.0011,0.727272727272727,0.000189700565441111
FALSE,TRUE,0.05,0,0.375,0.1,0.2,0.1,0.01,0.9,0,NA,7.81119975345752e-05
FALSE,TRUE,0.05,0,0.3775,0.1,0.2,0.1,0.01,0.9,0.008,0.487341772151899,0.000725325691392484
FALSE,TRUE,0.05,0,0.38,0.1,0.2,0.1,0.01,0.9,1e-04,1,0.00012274742469719
FALSE,TRUE,0.05,0,0.3825,0.1,0.2,0.1,0.01,0.9,7e-04,0.642857142857143,0.000192355096485586
FALSE,TRUE,0.05,0,0.385,0.1,0.2,0.1,0.01,0.9,0,NA,0.000124465062431849
FALSE,TRUE,0.05,0,0.3875,0.1,0.2,0.1,0.01,0.9,0,NA,3.3945017026868e-05
FALSE,TRUE,0.05,0,0.39,0.1,0.2,0.1,0.01,0.9,0.0052,0.566037735849057,0.000554435278105511
FALSE,TRUE,0.05,0,0.3925,0.1,0.2,0.1,0.01,0.9,0,NA,0.000126205069655014
FALSE,TRUE,0.05,0,0.395,0.1,0.2,0.1,0.01,0.9,0,NA,8.03123170531909e-05
FALSE,TRUE,0.05,0,0.3975,0.1,0.2,0.1,0.01,0.9,0.0026,0.538461538461538,0.000195044198557749
FALSE,TRUE,0.05,0,0.4,0.1,0.2,0.1,0.01,0.9,0.0045,0.522222222222222,0.000383010395601544
FALSE,TRUE,0.05,0,0.4025,0.1,0.2,0.1,0.01,0.9,0.0024,0.645833333333333,0.000243733888110073
FALSE,TRUE,0.05,0,0.405,0.1,0.2,0.1,0.01,0.9,0.0031,0.451612903225806,0.000197308385612916
FALSE,TRUE,0.05,0,0.4075,0.1,0.2,0.1,0.01,0.9,8e-04,0.5,0.000104457380618603
FALSE,TRUE,0.05,0,0.41,0.1,0.2,0.1,0.01,0.9,0.0044,0.444444444444444,0.000105590311381083
FALSE,TRUE,0.05,0,0.4125,0.1,0.2,0.1,0.01,0.9,0.0015,0.535714285714286,0.000105590311381083
FALSE,TRUE,0.05,0,0.415,0.1,0.2,0.1,0.01,0.9,0,NA,0.000222912879582287
FALSE,TRUE,0.05,0,0.4175,0.1,0.2,0.1,0.01,0.9,0,NA,8.21257977408424e-05
FALSE,TRUE,0.05,0,0.42,0.1,0.2,0.1,0.01,0.9,5e-04,0.5,5.93071967881815e-05
FALSE,TRUE,0.05,0,0.4225,0.1,0.2,0.1,0.01,0.9,0.0025,0.5625,0.000154198711649272
FALSE,TRUE,0.05,0,0.425,0.1,0.2,0.1,0.01,0.9,0.0062,0.474576271186441,0.000770993558246359
FALSE,TRUE,0.05,0,0.4275,0.1,0.2,0.1,0.01,0.9,0.0021,0.452380952380952,0.000106752954218727
FALSE,TRUE,0.05,0,0.43,0.1,0.2,0.1,0.01,0.9,0,NA,8.38552153460909e-05
FALSE,TRUE,0.05,0,0.4325,0.1,0.2,0.1,0.01,0.9,0.002,0.35,0.000107813848302117
FALSE,TRUE,0.05,0,0.435,0.1,0.2,0.1,0.01,0.9,0,NA,3.5937949434039e-05
FALSE,TRUE,0.05,0,0.4375,0.1,0.2,0.1,0.01,0.9,0,1,0.000131772481258143
FALSE,TRUE,0.05,0,0.44,0.1,0.2,0.1,0.01,0.9,0,NA,0.000131772481258143
FALSE,TRUE,0.05,0,0.4425,0.1,0.2,0.1,0.01,0.9,0,NA,3.62748885769721e-05
FALSE,TRUE,0.05,0,0.445,0.1,0.2,0.1,0.01,0.9,0,NA,0.00018137444288486
FALSE,TRUE,0.05,0,0.4475,0.1,0.2,0.1,0.01,0.9,0,NA,8.46414066796016e-05
FALSE,TRUE,0.05,0,0.45,0.1,0.2,0.1,0.01,0.9,0,NA,0.00022974096098749
FALSE,TRUE,0.05,0,0.4525,0.1,0.2,0.1,0.01,0.9,0,NA,8.530173085256e-05
FALSE,TRUE,0.05,0,0.455,0.1,0.2,0.1,0.01,0.9,0,NA,0.000134045577054023
FALSE,TRUE,0.05,0,0.4575,0.1,0.2,0.1,0.01,0.9,0.0016,0.5,0.000109673653953291
FALSE,TRUE,0.05,0,0.46,0.1,0.2,0.1,0.01,0.9,0,NA,8.59731078076377e-05
FALSE,TRUE,0.05,0,0.4625,0.1,0.2,0.1,0.01,0.9,0,NA,3.68456176318447e-05
