"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
6031,"high",0.433734939759036,0.689795918367347,0.181862262881668,0.24215269894392,0.466148651348651,0.771762237762238,0.614464410284035,0.786800709844196,0.364305694305694,0.169545654345654
6022,"high",0.433734939759036,0.542857142857143,NA,NA,0,0.68324995004995,0,0.715411844249295,0.0905318681318681,0.909468131868132
6029,"high",0.433734939759036,0.657142857142857,0.189992471286751,0.24673216547639,0.380408391608392,0.758094705294705,0.57499417766266,0.775915067514899,0.376998201798202,0.242593406593407
6024,"high",0.433734939759036,0.575510204081633,NA,NA,0,0.711790609390609,0,0.738152562773944,0.0929882117882118,0.907011788211788
6032,"high",0.433734939759036,0.706122448979592,0.175109375218978,0.238528417960598,0.525994005994006,0.776115084915085,0.647109785243033,0.791187185880271,0.345163236763237,0.128842757242757
6025,"high",0.433734939759036,0.591836734693878,NA,NA,0,0.719083316683317,0,0.74353491094135,0.0891444555444555,0.910855544455545
6034,"high",0.433734939759036,0.738775510204082,0.168787722875003,0.235502253742415,0.57523956043956,0.792234165834166,0.675958353809473,0.806145028444201,0.324307292707293,0.100453146853147
6038,"high",0.433734939759036,0.804081632653061,0.158197036604942,0.229899379536462,0.656708491508492,0.81255984015984,0.724575271372593,0.822566791208932,0.27643036963037,0.0668611388611389
6033,"high",0.433734939759036,0.722448979591837,0.171607706523471,0.236932142075046,0.547832167832168,0.786867132867133,0.660791065692039,0.801153195342844,0.335701098901099,0.116466733266733
6039,"high",0.433734939759036,0.820408163265306,0.156807480737025,0.229528562792432,0.670467932067932,0.81443996003996,0.733351781829171,0.825746492382683,0.265482117882118,0.0640499500499501
6041,"high",0.433734939759036,0.853061224489796,0.153071900507583,0.228209316958991,0.695982017982018,0.826159440559441,0.752862732410379,0.835644734679656,0.248131468531469,0.0558865134865135
6040,"high",0.433734939759036,0.836734693877551,0.155282104465985,0.228725746298558,0.677424175824176,0.819526473526474,0.739391590743819,0.829416230779393,0.262019180819181,0.0605566433566434
6042,"high",0.433734939759036,0.869387755102041,0.15373478253661,0.228259055429997,0.693776623376623,0.830850749250749,0.750609099409644,0.839581506669174,0.249774225774226,0.0564491508491509
6035,"high",0.433734939759036,0.755102040816326,0.165079823953848,0.233262975354296,0.610156243756244,0.792981818181818,0.694140221938371,0.806181453714308,0.306348051948052,0.0834957042957043
6036,"high",0.433734939759036,0.771428571428572,0.162999890020965,0.232974482420056,0.625172027972028,0.797054945054945,0.705705603131829,0.809546054574317,0.293562037962038,0.0812659340659341
6044,"high",0.433734939759036,0.902040816326531,0.148097460608963,0.225851363191943,0.73055024975025,0.839677522477522,0.774799484505213,0.847612355656202,0.224854745254745,0.044595004995005
6043,"high",0.433734939759036,0.885714285714286,0.150163370743063,0.226695147385263,0.713898501498502,0.836179420579421,0.763737006701429,0.843541175485516,0.23787972027972,0.0482217782217782
6037,"high",0.433734939759036,0.787755102040816,0.160359673910492,0.231040019106407,0.647198401598402,0.806560639360639,0.71791892046131,0.817889689059007,0.281398601398601,0.071402997002997
6047,"high",0.433734939759036,0.951020408163265,0.144089462686823,0.224094475534666,0.75757962037962,0.849655144855145,0.794489391079894,0.856683544614901,0.205311488511489,0.0371088911088911
