"ID","starting","globalgrazing","stock","g","b","m0","mortality","mortality_border","rho_plus","rho_plus_ini","q_plus","rho_zero","rho_minus"
22,0.25,FALSE,FALSE,0,0.725,0.05,0.05,0.05,0.893750299401198,0.0132,0.897144462898644,0.093962874251497,0.0122868263473054
20,0.25,FALSE,FALSE,0,0.675,0.05,0.05,0.05,0.882826546906188,0.0128,0.887038983262816,0.103234930139721,0.0139385229540918
18,0.25,FALSE,FALSE,0,0.625,0.05,0.05,0.05,0.870078642714571,0.0231,0.875375306684567,0.11437245508982,0.0155489021956088
19,0.25,FALSE,FALSE,0,0.65,0.05,0.05,0.05,0.877976646706587,0.0111,0.882668254733028,0.107422754491018,0.0146005988023952
23,0.25,FALSE,FALSE,0,0.75,0.05,0.05,0.05,0.897267265469062,0.0092,0.900478851186004,0.0910724550898204,0.0116602794411178
15,0.25,FALSE,FALSE,0,0.55,0.05,0.05,0.05,0.845095209580838,0.0124,0.852413218985636,0.135552894211577,0.0193518962075848
17,0.25,FALSE,FALSE,0,0.6,0.05,0.05,0.05,0.86270499001996,0.0051,0.868414980053863,0.120554291417166,0.0167407185628743
21,0.25,FALSE,FALSE,0,0.7,0.05,0.05,0.05,0.889104590818363,0.0104,0.892750809490444,0.0980588822355289,0.0128365269461078
11,0.25,FALSE,FALSE,0,0.45,0.05,0.05,0.05,0.790114770459082,0.0202,0.80412040890945,0.180706586826347,0.0291786427145709
16,0.25,FALSE,FALSE,0,0.575,0.05,0.05,0.05,0.852433333333333,0.0194,0.859687157005636,0.128909780439122,0.0186568862275449
13,0.25,FALSE,FALSE,0,0.5,0.05,0.05,0.05,0.821387225548902,0.0134,0.830698149780228,0.155275848303393,0.0233369261477046
14,0.25,FALSE,FALSE,0,0.525,0.05,0.05,0.05,0.833806387225549,0.0071,0.842853302657705,0.145118562874251,0.0210750499001996
12,0.25,FALSE,FALSE,0,0.475,0.05,0.05,0.05,0.806278443113773,0.0036,0.81776111937288,0.167681437125749,0.026040119760479
24,0.25,FALSE,FALSE,0,0.775,0.05,0.05,0.05,0.903384830339321,0.0062,0.906077177806352,0.0854850299401198,0.0111301397205589
1,0.25,FALSE,FALSE,0,0.2,0.05,0.05,0.05,0.353057684630738,0.0289,0.503586151061945,0.376871856287425,0.270070459081836
10,0.25,FALSE,FALSE,0,0.425,0.05,0.05,0.05,0.772878842315369,0.0105,0.788729337380654,0.194539321357285,0.0325818363273453
9,0.25,FALSE,FALSE,0,0.4,0.05,0.05,0.05,0.751091616766467,0.0038,0.770642904186002,0.211144311377246,0.0377640718562874
37,0.25,FALSE,FALSE,0.025,0.275,0.05,NA,NA,0,0.0142,0,0.0894538922155689,0.910546107784431
8,0.25,FALSE,FALSE,0,0.375,0.05,0.05,0.05,0.727806387225549,0.0079,0.750695371895057,0.230262874251497,0.0419307385229541
34,0.25,FALSE,FALSE,0.025,0.2,0.05,NA,NA,0,0.0065,0,0.0876109780439122,0.912389021956088
35,0.25,FALSE,FALSE,0.025,0.225,0.05,NA,NA,0,0.0097,0,0.0894636726546906,0.910536327345309
36,0.25,FALSE,FALSE,0.025,0.25,0.05,NA,NA,0,0.0116,0,0.0912826347305389,0.908717365269461
7,0.25,FALSE,FALSE,0,0.35,0.05,0.05,0.05,0.692506986027944,0.003,0.72376021298884,0.254827944111776,0.0526650698602794
38,0.25,FALSE,FALSE,0.025,0.3,0.05,0.1,0.103495069863514,0.0191145708582834,0.0207,0.481492688694665,0.113987025948104,0.866898403193613
2,0.25,FALSE,FALSE,0,0.225,0.05,0.05,0.05,0.430180638722555,0.0145,0.546660730016499,0.377640119760479,0.192179241516966
25,0.25,FALSE,FALSE,0,0.8,0.05,0.05,0.05,0.906817764471058,0.008,0.909268196586582,0.0825810379241517,0.0106011976047904
29,0.25,FALSE,FALSE,0,0.9,0.05,0.05,0.05,0.919731736526946,0.005,0.921532595687362,0.07132375249501,0.00894451097804391
32,0.25,FALSE,FALSE,0,0.975,0.05,0.05,0.05,0.928013373253493,0.0055,0.929532412278158,0.063986626746507,0.008
26,0.25,FALSE,FALSE,0,0.825,0.05,0.05,0.05,0.910591816367265,0.0067,0.912933561148293,0.0794918163672655,0.00991636726546906
30,0.25,FALSE,FALSE,0,0.925,0.05,0.05,0.05,0.92264371257485,0.0085,0.924370404525744,0.0688660678642715,0.00849021956087824
27,0.25,FALSE,FALSE,0,0.85,0.05,0.05,0.05,0.913277245508982,0.0146,0.915540759097577,0.0767105788423154,0.0100121756487026
28,0.25,FALSE,FALSE,0,0.875,0.05,0.05,0.05,0.915683832335329,0.0104,0.917871664489819,0.0747463073852295,0.00956986027944112
31,0.25,FALSE,FALSE,0,0.95,0.05,0.05,0.05,0.925638323353293,0.0084,0.927186786402432,0.0663548902195609,0.00800678642714571
39,0.25,FALSE,FALSE,0.025,0.325,0.05,0.1,0.104730996471184,0.179349900199601,0.0151,0.511747218743641,0.273242115768463,0.547407984031936
33,0.25,FALSE,FALSE,0,1,0.05,0.05,0.05,0.929436726546906,0.0205,0.930856216321699,0.0626626746506986,0.00790059880239521
40,0.25,FALSE,FALSE,0.025,0.35,0.05,0.1,0.105820834835562,0.278116766467066,0.0103,0.541989220617599,0.330769061876247,0.391114171656687
6,0.25,FALSE,FALSE,0,0.325,0.05,0.05,0.05,0.658990618762475,0.0089,0.69752952164021,0.278276846307385,0.0627325349301397
41,0.25,FALSE,FALSE,0.025,0.375,0.05,0.1,0.107012947282576,0.349180439121757,0.0038,0.567633116739833,0.354744111776447,0.296075449101796
58,0.25,FALSE,FALSE,0.025,0.8,0.05,0.1,0.144536272786153,0.774592415169661,0.0148,0.821077351660347,0.187333333333333,0.038074251497006
57,0.25,FALSE,FALSE,0.025,0.775,0.05,0.1,0.143118393937895,0.769234730538922,0.0142,0.817171251521615,0.192488223552894,0.0382770459081836
53,0.25,FALSE,FALSE,0.025,0.675,0.05,0.1,0.132600886340572,0.720636926147705,0.0248,0.782977705521997,0.226793413173653,0.0525696606786427
56,0.25,FALSE,FALSE,0.025,0.75,0.05,0.1,0.13928168551151,0.754168463073852,0.0134,0.806093241024556,0.202371057884232,0.0434604790419162
55,0.25,FALSE,FALSE,0.025,0.725,0.05,0.1,0.136887135731977,0.743624750499002,0.0111,0.799101216321611,0.21043872255489,0.0459365269461078
61,0.25,FALSE,FALSE,0.025,0.875,0.05,0.1,0.15312813729536,0.801928343313373,0.0139,0.840931490869671,0.165820558882236,0.0322510978043912
59,0.25,FALSE,FALSE,0.025,0.825,0.05,0.1,0.14802800949996,0.787244510978044,0.0134,0.829697724612021,0.178557285429142,0.0341982035928144
54,0.25,FALSE,FALSE,0.025,0.7,0.05,0.1,0.135003269555318,0.733164471057884,0.0129,0.791768563501049,0.21749001996008,0.0493455089820359
42,0.25,FALSE,FALSE,0.025,0.4,0.05,0.1,0.108440485353094,0.407473453093812,0.0034,0.595855328874833,0.358470459081836,0.234056087824351
51,0.25,FALSE,FALSE,0.025,0.625,0.05,0.1,0.127749117674371,0.691410978043912,0.0067,0.762097644026478,0.247698403193613,0.060890618762475
52,0.25,FALSE,FALSE,0.025,0.65,0.05,0.1,0.129735487690444,0.708907984031936,0.0126,0.772658834256927,0.236385429141717,0.0547065868263473
5,0.25,FALSE,FALSE,0,0.3,0.05,0.05,0.05,0.61697125748503,0.0076,0.665443658304678,0.305953493013972,0.077075249500998
50,0.25,FALSE,FALSE,0.025,0.6,0.05,0.1,0.125026487268574,0.67240878243513,0.0099,0.748919039486082,0.260064870259481,0.0675263473053892
3,0.25,FALSE,FALSE,0,0.25,0.05,0.05,0.05,0.50437624750499,1e-04,0.588722259483366,0.359862674650699,0.135761077844311
60,0.25,FALSE,FALSE,0.025,0.85,0.05,0.1,0.150272062284694,0.793958682634731,0.0094,0.834950929838185,0.173093413173653,0.0329479041916168
68,0.25,FALSE,FALSE,0.05,0.225,0.05,NA,NA,0,0.0078,0,0.091840119760479,0.908159880239521
67,0.25,FALSE,FALSE,0.05,0.2,0.05,NA,NA,0,0.0086,0,0.089364870259481,0.910635129740519
69,0.25,FALSE,FALSE,0.05,0.25,0.05,NA,NA,0,0.0277,0,0.0923135728542914,0.907686427145709
49,0.25,FALSE,FALSE,0.025,0.575,0.05,0.1,0.122772903847404,0.651060878243513,0.011,0.736073783431147,0.272223353293413,0.0767157684630738
70,0.25,FALSE,FALSE,0.05,0.275,0.05,NA,NA,0,0.0117,0,0.0901339321357285,0.909866067864271
71,0.25,FALSE,FALSE,0.05,0.3,0.05,NA,NA,0,0.0069,0,0.0926712574850299,0.90732874251497
72,0.25,FALSE,FALSE,0.05,0.325,0.05,NA,NA,0,0.0077,0,0.0922936127744511,0.907706387225549
73,0.25,FALSE,FALSE,0.05,0.35,0.05,NA,NA,0,0.0109,0,0.0905049900199601,0.90949500998004
74,0.25,FALSE,FALSE,0.05,0.375,0.05,NA,NA,0,0.0078,0,0.0905187624750499,0.90948123752495
75,0.25,FALSE,FALSE,0.05,0.4,0.05,NA,NA,0,0.0045,0,0.0927477045908184,0.907252295409182
76,0.25,FALSE,FALSE,0.05,0.425,0.05,NA,NA,0,0.0296,0,0.0903121756487026,0.909687824351297
77,0.25,FALSE,FALSE,0.05,0.45,0.05,NA,NA,0,0.0113,0,0.0918982035928144,0.908101796407186
78,0.25,FALSE,FALSE,0.05,0.475,0.05,0.15,0.154391410694246,0.000911177644710579,0.0065,0.461388500108467,0.0933041916167665,0.905784630738523
79,0.25,FALSE,FALSE,0.05,0.5,0.05,0.15,0.160993853799267,0.0395738522954092,0.0121,0.51704009643941,0.136471457085828,0.823954690618762
48,0.25,FALSE,FALSE,0.025,0.55,0.05,0.1,0.120489138062156,0.629112574850299,0.0105,0.721577414853681,0.284610379241517,0.0862770459081836
64,0.25,FALSE,FALSE,0.025,0.95,0.05,0.1,0.161067871944857,0.820049700598802,0.0032,0.855315017444268,0.151753892215569,0.0281964071856287
63,0.25,FALSE,FALSE,0.025,0.925,0.05,0.1,0.158150023696281,0.813434131736527,0.0114,0.850187775193955,0.157080439121756,0.0294854291417166
62,0.25,FALSE,FALSE,0.025,0.9,0.05,0.1,0.155721940478484,0.808145508982036,0.0136,0.845921095936624,0.161979840319361,0.0298746506986028
66,0.25,FALSE,FALSE,0.025,1,0.05,0.1,0.166555821242146,0.832025948103792,0.0171,0.863763151384502,0.142396606786427,0.0255774451097804
65,0.25,FALSE,FALSE,0.025,0.975,0.05,0.1,0.162995908836835,0.824868862275449,0.024,0.858651912930232,0.148337125748503,0.0267940119760479
80,0.25,FALSE,FALSE,0.05,0.525,0.05,0.15,0.163723953781852,0.115875249500998,0.0095,0.54473924471998,0.20645369261477,0.677671057884232
43,0.25,FALSE,FALSE,0.025,0.425,0.05,0.1,0.110034889259657,0.471345109780439,0.0179,0.622190083272317,0.354575449101796,0.174079441117764
47,0.25,FALSE,FALSE,0.025,0.525,0.05,0.1,0.118351902052823,0.601767664670659,0.0046,0.704853766811269,0.301336526946108,0.0968958083832335
81,0.25,FALSE,FALSE,0.05,0.55,0.05,0.15,0.167635908992665,0.31257744510978,0.0089,0.589469818576823,0.331975449101796,0.355447105788423
45,0.25,FALSE,FALSE,0.025,0.475,0.05,0.1,0.114363692466223,0.549295209580838,0.0106,0.66963989068472,0.327692215568862,0.123012574850299
82,0.25,FALSE,FALSE,0.05,0.575,0.05,0.15,0.170403193675301,0.379667265469062,0.0119,0.61101330681223,0.349030938123753,0.271301796407186
100,0.25,FALSE,FALSE,0.075,0.2,0.05,NA,NA,0,0.0123,0,0.0911219560878243,0.908878043912176
101,0.25,FALSE,FALSE,0.075,0.225,0.05,NA,NA,0,0.0033,0,0.0905315369261477,0.909468463073852
4,0.25,FALSE,FALSE,0,0.275,0.05,0.05,0.05,0.571939720558882,0.0067,0.632929594394061,0.331188023952096,0.096872255489022
102,0.25,FALSE,FALSE,0.075,0.25,0.05,NA,NA,0,0.0141,0,0.090040119760479,0.909959880239521
98,0.25,FALSE,FALSE,0.05,0.975,0.05,0.15,0.223993371277444,0.71324630738523,0.0067,0.792496752218213,0.229115768463074,0.0576379241516966
103,0.25,FALSE,FALSE,0.075,0.275,0.05,NA,NA,0,0.0135,0,0.0896427145708583,0.910357285429142
104,0.25,FALSE,FALSE,0.075,0.3,0.05,NA,NA,0,0.0136,0,0.0909107784431138,0.909089221556886
97,0.25,FALSE,FALSE,0.05,0.95,0.05,0.15,0.219241108019645,0.703400998003992,0.0134,0.784527368035684,0.236048502994012,0.060550499001996
90,0.25,FALSE,FALSE,0.05,0.775,0.05,0.15,0.194601122317891,0.604203193612774,0.0148,0.725301428153674,0.294027744510978,0.101769061876247
83,0.25,FALSE,FALSE,0.05,0.6,0.05,0.15,0.173168612716897,0.414633133732535,0.0036,0.628335823567616,0.349088223552894,0.236278642714571
106,0.25,FALSE,FALSE,0.075,0.35,0.05,NA,NA,0,0.0082,0,0.0913461077844311,0.908653892215569
94,0.25,FALSE,FALSE,0.05,0.875,0.05,0.15,0.208179762255208,0.666058083832335,0.017,0.761350501827298,0.260087025948104,0.0738548902195609
99,0.25,FALSE,FALSE,0.05,1,0.05,0.15,0.227617081886929,0.719796007984032,0.017,0.797843170133966,0.224365469061876,0.0558385229540918
95,0.25,FALSE,FALSE,0.05,0.9,0.05,0.15,0.211333003563621,0.678069461077844,0.0119,0.768583706210448,0.252352095808383,0.0695784431137725
107,0.25,FALSE,FALSE,0.075,0.375,0.05,NA,NA,0,0.0027,0,0.0900776447105788,0.909922355289421
105,0.25,FALSE,FALSE,0.075,0.325,0.05,NA,NA,0,0.0029,0,0.0905289421157685,0.909471057884232
44,0.25,FALSE,FALSE,0.025,0.45,0.05,0.1,0.112118148820978,0.504608383233533,0.0155,0.646827912078627,0.341512974051896,0.153878642714571
46,0.25,FALSE,FALSE,0.025,0.5,0.05,0.1,0.115723252770517,0.577953293413174,0.0089,0.685613125355048,0.314373253493014,0.107673453093812
108,0.25,FALSE,FALSE,0.075,0.4,0.05,NA,NA,0,0.0068,0,0.0892471057884232,0.910752894211577
96,0.25,FALSE,FALSE,0.05,0.925,0.05,0.15,0.215322704386823,0.6908249500998,0.0099,0.776893816656601,0.244075848303393,0.0650992015968064
109,0.25,FALSE,FALSE,0.075,0.425,0.05,NA,NA,0,0.0063,0,0.0905684630738523,0.909431536926148
113,0.25,FALSE,FALSE,0.075,0.525,0.05,NA,NA,0,0.0212,0,0.0914696606786427,0.908530339321357
92,0.25,FALSE,FALSE,0.05,0.825,0.05,0.15,0.201546971614114,0.636346506986028,0.0143,0.744166886285881,0.277189421157685,0.0864640718562874
110,0.25,FALSE,FALSE,0.075,0.45,0.05,NA,NA,0,0.0046,0,0.0909045908183633,0.909095409181637
84,0.25,FALSE,FALSE,0.05,0.625,0.05,0.15,0.176284314696944,0.452753293413174,0.0067,0.645305634246908,0.346405788423154,0.200840918163673
111,0.25,FALSE,FALSE,0.075,0.475,0.05,NA,NA,0,0.0077,0,0.0903359281437126,0.909664071856287
93,0.25,FALSE,FALSE,0.05,0.85,0.05,0.15,0.204984611327543,0.652534730538922,0.0077,0.753719876952151,0.268240119760479,0.0792251497005988
114,0.25,FALSE,FALSE,0.075,0.55,0.05,NA,NA,0,0.0143,0,0.0924325349301397,0.90756746506986
115,0.25,FALSE,FALSE,0.075,0.575,0.05,NA,NA,0,0.0155,0,0.0897622754491018,0.910237724550898
91,0.25,FALSE,FALSE,0.05,0.8,0.05,0.15,0.199306448529652,0.624423952095808,0.0054,0.737100468284657,0.284606586826347,0.0909694610778443
116,0.25,FALSE,FALSE,0.075,0.6,0.05,NA,NA,0,0.0132,0,0.0900516966067864,0.909948303393214
117,0.25,FALSE,FALSE,0.075,0.625,0.05,0.2,0.20968006502633,0.00114051896207585,0.0232,0.454791015282613,0.0924850299401198,0.906374451097804
118,0.25,FALSE,FALSE,0.075,0.65,0.05,NA,NA,0,0.0043,0,0.0913976047904192,0.908602395209581
119,0.25,FALSE,FALSE,0.075,0.675,0.05,0.2,0.216386805883492,0.00443812375249501,0.0216,0.51301681747344,0.0969550898203593,0.898606786427146
120,0.25,FALSE,FALSE,0.075,0.7,0.05,0.2,0.224818328796356,0.00841377245508982,0.0017,0.56784291879246,0.101281636726547,0.890304590818363
122,0.25,FALSE,FALSE,0.075,0.75,0.05,0.2,0.220882350867299,0.00447624750499002,0.0123,0.548190007569178,0.0952802395209581,0.900243512974052
121,0.25,FALSE,FALSE,0.075,0.725,0.05,0.2,0.22797816608014,0.0063249500998004,0.0281,0.58187859413562,0.0957830339321357,0.897892015968064
133,0.25,FALSE,FALSE,0.1,0.2,0.05,NA,NA,0,0.0176,0,0.0894632734530938,0.910536726546906
134,0.25,FALSE,FALSE,0.1,0.225,0.05,NA,NA,0,0.0133,0,0.0899544910179641,0.910045508982036
89,0.25,FALSE,FALSE,0.05,0.75,0.05,0.15,0.191944057754682,0.583999600798403,0.0156,0.715370215315559,0.304141716566866,0.111858682634731
135,0.25,FALSE,FALSE,0.1,0.25,0.05,NA,NA,0,0.0113,0,0.0908950099800399,0.90910499001996
136,0.25,FALSE,FALSE,0.1,0.275,0.05,NA,NA,0,0.0129,0,0.0910988023952096,0.90890119760479
137,0.25,FALSE,FALSE,0.1,0.3,0.05,NA,NA,0,0.0079,0,0.0903652694610778,0.909634730538922
138,0.25,FALSE,FALSE,0.1,0.325,0.05,NA,NA,0,0.0117,0,0.0917604790419162,0.908239520958084
139,0.25,FALSE,FALSE,0.1,0.35,0.05,NA,NA,0,0.0169,0,0.0906834331337325,0.909316566866267
140,0.25,FALSE,FALSE,0.1,0.375,0.05,NA,NA,0,0.0119,0,0.0894411177644711,0.910558882235529
143,0.25,FALSE,FALSE,0.1,0.45,0.05,NA,NA,0,0.014,0,0.0889890219560878,0.911010978043912
123,0.25,FALSE,FALSE,0.075,0.775,0.05,0.2,0.23563455816005,0.275273652694611,0.0125,0.615857796567396,0.295945508982036,0.428780838323353
141,0.25,FALSE,FALSE,0.1,0.4,0.05,NA,NA,0,0.0108,0,0.090211377245509,0.909788622754491
85,0.25,FALSE,FALSE,0.05,0.65,0.05,0.15,0.178617618272651,0.492970658682635,0.0016,0.660531270219053,0.340152894211577,0.166876447105788
142,0.25,FALSE,FALSE,0.1,0.425,0.05,NA,NA,0,0.0064,0,0.0906518962075848,0.909348103792415
144,0.25,FALSE,FALSE,0.1,0.475,0.05,NA,NA,0,0.0203,0,0.0906684630738523,0.909331536926148
145,0.25,FALSE,FALSE,0.1,0.5,0.05,NA,NA,0,0.0054,0,0.0901692614770459,0.909830738522954
151,0.25,FALSE,FALSE,0.1,0.65,0.05,NA,NA,0,0.0209,0,0.0886231536926148,0.911376846307385
147,0.25,FALSE,FALSE,0.1,0.55,0.05,NA,NA,0,0.0048,0,0.0897241516966068,0.910275848303393
148,0.25,FALSE,FALSE,0.1,0.575,0.05,NA,NA,0,0.0178,0,0.089910379241517,0.910089620758483
149,0.25,FALSE,FALSE,0.1,0.6,0.05,NA,NA,0,7e-04,0,0.0911177644710579,0.908882235528942
150,0.25,FALSE,FALSE,0.1,0.625,0.05,NA,NA,0,0.0125,0,0.089672255489022,0.910327744510978
153,0.25,FALSE,FALSE,0.1,0.7,0.05,NA,NA,0,0.0129,0,0.0907437125748503,0.90925628742515
152,0.25,FALSE,FALSE,0.1,0.675,0.05,NA,NA,0,0.0184,0,0.0920437125748503,0.90795628742515
154,0.25,FALSE,FALSE,0.1,0.725,0.05,NA,NA,0,0.0089,0,0.0917730538922156,0.908226946107784
88,0.25,FALSE,FALSE,0.05,0.725,0.05,0.15,0.188911400052797,0.566567065868263,0.0069,0.704322147305687,0.310881037924152,0.122551896207585
158,0.25,FALSE,FALSE,0.1,0.825,0.05,NA,NA,0,0.0141,0,0.089950499001996,0.910049500998004
155,0.25,FALSE,FALSE,0.1,0.75,0.05,NA,NA,0,0.0202,0,0.0931754491017964,0.906824550898204
156,0.25,FALSE,FALSE,0.1,0.775,0.05,NA,NA,0,0.0023,0,0.0904411177644711,0.909558882235529
157,0.25,FALSE,FALSE,0.1,0.8,0.05,NA,NA,0,0.0227,0,0.0948680638722555,0.905131936127745
159,0.25,FALSE,FALSE,0.1,0.85,0.05,NA,NA,0,0.0126,0,0.0909550898203593,0.909044910179641
160,0.25,FALSE,FALSE,0.1,0.875,0.05,NA,NA,0,0.0144,0,0.0913918163672655,0.908608183632735
161,0.25,FALSE,FALSE,0.1,0.9,0.05,NA,NA,0,0.0065,0,0.0929656686626747,0.907034331337325
162,0.25,FALSE,FALSE,0.1,0.925,0.05,0.25,0.284822258167109,0.00295748502994012,0.0118,0.568838431556658,0.0943744510978044,0.902668063872256
163,0.25,FALSE,FALSE,0.1,0.95,0.05,0.25,0.273952578397694,0.00659141716566866,0.0046,0.510585396509218,0.0983560878243513,0.89505249500998
164,0.25,FALSE,FALSE,0.1,0.975,0.05,0.25,0.301291960203278,0.00742095808383234,0.0198,0.617624120484309,0.0977668662674651,0.894812175648703
165,0.25,FALSE,FALSE,0.1,1,0.05,0.25,0.29898104069214,0.0166163672654691,0.0055,0.618656580926061,0.102433333333333,0.880950299401198
86,0.25,FALSE,FALSE,0.05,0.675,0.05,0.15,0.182009788235641,0.518757684630739,0.0139,0.67624836214857,0.332865269461078,0.148377045908184
125,0.25,FALSE,FALSE,0.075,0.825,0.05,0.2,0.244585536458712,0.428066467065868,0.0134,0.655311966380915,0.340921357285429,0.231012175648703
167,0.9,FALSE,FALSE,0,0.225,0.05,0.05,0.05,0.436203393213573,0.8382,0.545367963958721,0.379308582834331,0.184488023952096
124,0.25,FALSE,FALSE,0.075,0.8,0.05,0.2,0.241665942785061,0.394330538922156,0.0177,0.643750290845979,0.340040518962076,0.265628942115768
166,0.9,FALSE,FALSE,0,0.2,0.05,0.05,0.05,0.349632934131737,0.8421,0.503860983204826,0.37480998003992,0.275557085828343
87,0.25,FALSE,FALSE,0.05,0.7,0.05,0.15,0.185579241744723,0.542895608782435,0.0094,0.691723265906946,0.321574850299401,0.135529540918164
177,0.9,FALSE,FALSE,0,0.475,0.05,0.05,0.05,0.805453692614771,0.839,0.81794497439163,0.168368463073852,0.0261778443113772
176,0.9,FALSE,FALSE,0,0.45,0.05,0.05,0.05,0.789779241516966,0.8468,0.804193938491855,0.180673253493014,0.02954750499002
178,0.9,FALSE,FALSE,0,0.5,0.05,0.05,0.05,0.820823153692615,0.8349,0.830395968397019,0.155755489021956,0.0234213572854291
174,0.9,FALSE,FALSE,0,0.4,0.05,0.05,0.05,0.749295608782435,0.8406,0.76853534674213,0.213406586826347,0.0372978043912176
175,0.9,FALSE,FALSE,0,0.425,0.05,0.05,0.05,0.774432335329341,0.839,0.79018648703555,0.193266666666667,0.032300998003992
180,0.9,FALSE,FALSE,0,0.55,0.05,0.05,0.05,0.844098403193613,0.841,0.851731937706961,0.13597125748503,0.0199303393213573
173,0.9,FALSE,FALSE,0,0.375,0.05,0.05,0.05,0.725583433133733,0.8465,0.749673556449218,0.230818163672655,0.0435984031936128
179,0.9,FALSE,FALSE,0,0.525,0.05,0.05,0.05,0.834245908183633,0.8359,0.843015226722044,0.145142914171657,0.0206111776447106
172,0.9,FALSE,FALSE,0,0.35,0.05,0.05,0.05,0.697288423153693,0.8408,0.7272150735241,0.251777245508982,0.0509343313373253
126,0.25,FALSE,FALSE,0.075,0.85,0.05,0.2,0.247496489683793,0.472618562874251,0.0011,0.667262104606995,0.339902594810379,0.187478842315369
171,0.9,FALSE,FALSE,0,0.325,0.05,0.05,0.05,0.663574251497006,0.8334,0.701050897601427,0.275491417165669,0.0609343313373253
181,0.9,FALSE,FALSE,0,0.575,0.05,0.05,0.05,0.854116766467066,0.8473,0.860472177659273,0.127957684630739,0.0179255489021956
182,0.9,FALSE,FALSE,0,0.6,0.05,0.05,0.05,0.863291417165669,0.8426,0.869028427112121,0.120338922155689,0.0163696606786427
189,0.9,FALSE,FALSE,0,0.775,0.05,0.05,0.05,0.90368502994012,0.8403,0.906500725497918,0.0853740518962076,0.0109409181636727
131,0.25,FALSE,FALSE,0.075,0.975,0.05,0.2,0.267767072134495,0.568443512974052,0.0116,0.718973209941887,0.306646107784431,0.124910379241517
183,0.9,FALSE,FALSE,0,0.625,0.05,0.05,0.05,0.869050898203593,0.8432,0.874665442808381,0.115250499001996,0.0156986027944112
132,0.25,FALSE,FALSE,0.075,1,0.05,0.2,0.271637980358199,0.583930538922156,0.0127,0.726180690720865,0.301188622754491,0.114880838323353
185,0.9,FALSE,FALSE,0,0.675,0.05,0.05,0.05,0.883835329341317,0.8384,0.887478151111192,0.102519560878244,0.0136451097804391
184,0.9,FALSE,FALSE,0,0.65,0.05,0.05,0.05,0.876534131736527,0.8394,0.881025740732075,0.108727345309381,0.0147385229540918
186,0.9,FALSE,FALSE,0,0.7,0.05,0.05,0.05,0.888485628742515,0.8391,0.892301749878612,0.0987311377245509,0.0127832335329341
188,0.9,FALSE,FALSE,0,0.75,0.05,0.05,0.05,0.898449500998004,0.8349,0.901639499376281,0.0898369261477046,0.0117135728542914
187,0.9,FALSE,FALSE,0,0.725,0.05,0.05,0.05,0.892889021956088,0.8345,0.896347061071971,0.0946760479041916,0.0124349301397206
127,0.25,FALSE,FALSE,0.075,0.875,0.05,0.2,0.253118058095221,0.495009580838323,0.0066,0.681750402676028,0.334164071856287,0.170826347305389
190,0.9,FALSE,FALSE,0,0.8,0.05,0.05,0.05,0.906816367265469,0.8362,0.909260655155458,0.0826994011976048,0.0104842315369261
191,0.9,FALSE,FALSE,0,0.825,0.05,0.05,0.05,0.910915169660679,0.8353,0.913166394404159,0.0791087824351297,0.00997604790419162
130,0.25,FALSE,FALSE,0.075,0.95,0.05,0.2,0.263495679175647,0.550459081836327,0.0137,0.708662677800438,0.315259481037924,0.134281437125748
192,0.9,FALSE,FALSE,0,0.85,0.05,0.05,0.05,0.914473652694611,0.8352,0.916548880495547,0.0759293413173653,0.00959700598802395
193,0.9,FALSE,FALSE,0,0.875,0.05,0.05,0.05,0.917204391217565,0.8369,0.919171581389503,0.0735205588822355,0.0092750499001996
197,0.9,FALSE,FALSE,0,0.975,0.05,0.05,0.05,0.927791816367265,0.8333,0.929264508099215,0.0643001996007984,0.00790798403193613
199,0.9,FALSE,FALSE,0.025,0.2,0.05,NA,NA,0,0.8351,0,0.0906069860279441,0.909393013972056
200,0.9,FALSE,FALSE,0.025,0.225,0.05,NA,NA,0,0.8349,0,0.09132375249501,0.90867624750499
194,0.9,FALSE,FALSE,0,0.9,0.05,0.05,0.05,0.919858682634731,0.8425,0.921714592781362,0.0711037924151697,0.0090375249500998
195,0.9,FALSE,FALSE,0,0.925,0.05,0.05,0.05,0.923323153692615,0.8449,0.925088102230871,0.0683129740518962,0.00836387225548902
170,0.9,FALSE,FALSE,0,0.3,0.05,0.05,0.05,0.622463872255489,0.8419,0.669462839419994,0.302229341317365,0.0753067864271457
196,0.9,FALSE,FALSE,0,0.95,0.05,0.05,0.05,0.926332135728543,0.8358,0.927855983362285,0.0655958083832335,0.00807205588822355
201,0.9,FALSE,FALSE,0.025,0.25,0.05,NA,NA,0,0.8313,0,0.0906235528942116,0.909376447105788
202,0.9,FALSE,FALSE,0.025,0.275,0.05,0.1,0.102357942765833,0.000855289421157685,0.8383,0.282672876307765,0.0935201596806387,0.905624550898204
203,0.9,FALSE,FALSE,0.025,0.3,0.05,0.1,0.103364025244657,0.0837203592814371,0.8386,0.474243330681572,0.192664670658683,0.72361497005988
198,0.9,FALSE,FALSE,0,1,0.05,0.05,0.05,0.930277245508982,0.8481,0.931662315690796,0.0620910179640719,0.00763173652694611
129,0.25,FALSE,FALSE,0.075,0.925,0.05,0.2,0.259536991461395,0.539560878243513,0.0053,0.700726195792094,0.321309181636727,0.13912994011976
