"ID","starting","globalgrazing","g","b","m0","mortality","mortality_border","rho_plus","q_plus","rho_zero","rho_minus"
1928,"high",FALSE,0.04,0.5,0.1,NA,NA,0,0,0.0908522954091816,0.909147704590818
1931,"high",FALSE,0.04,0.56,0.1,NA,NA,0,0,0.090263872255489,0.909736127744511
1930,"high",FALSE,0.04,0.54,0.1,NA,NA,0,0,0.0906457085828343,0.909354291417166
1916,"high",FALSE,0.035,0.96,0.1,0.146322579894712,0.177571962337877,0.755570259481038,0.792299012493687,0.206060878243513,0.0383688622754491
1933,"high",FALSE,0.04,0.6,0.1,NA,NA,0,0,0.0886211576846307,0.911378842315369
1932,"high",FALSE,0.04,0.58,0.1,NA,NA,0,0,0.0910253493013972,0.908974650698603
1934,"high",FALSE,0.04,0.6,0.1,NA,NA,0,0,0.0903307385229541,0.909669261477046
1917,"high",FALSE,0.035,1,0.1,0.145540428156324,0.179008995623154,0.768566866267465,0.802682855092412,0.195415169660679,0.0360179640718563
1915,"high",FALSE,0.035,0.92,0.1,0.147493252634014,0.17632417430445,0.736976447105788,0.779134353403714,0.219531337325349,0.0434922155688623
1935,"high",FALSE,0.04,0.64,0.1,NA,NA,0,0,0.0916506986027944,0.908349301397206
1936,"high",FALSE,0.04,0.68,0.1,NA,NA,0,0,0.0902968063872256,0.909703193612774
1913,"high",FALSE,0.035,0.84,0.1,0.150114508241318,0.174728984199149,0.698432335329341,0.751158146737142,0.247961077844311,0.0536065868263473
1914,"high",FALSE,0.035,0.88,0.1,0.148452121485375,0.175461208722464,0.722407185628743,0.76806785432893,0.230299800399202,0.0472930139720559
1912,"high",FALSE,0.035,0.8,0.1,0.151923101895298,0.174074869827731,0.674114570858283,0.732223473129633,0.266280838323353,0.0596045908183633
1945,"high",FALSE,0.045,0.2,0.1,NA,NA,0,0,0.0892526946107784,0.910747305389222
1946,"high",FALSE,0.045,0.24,0.1,NA,NA,0,0,0.0911634730538922,0.908836526946108
1947,"high",FALSE,0.045,0.28,0.1,NA,NA,0,0,0.0895696606786427,0.910430339321357
1948,"high",FALSE,0.045,0.32,0.1,NA,NA,0,0,0.0922161676646707,0.907783832335329
1949,"high",FALSE,0.045,0.36,0.1,NA,NA,0,0,0.0910958083832335,0.908904191616766
1950,"high",FALSE,0.045,0.4,0.1,NA,NA,0,0,0.0913502994011976,0.908649700598802
1951,"high",FALSE,0.045,0.42,0.1,NA,NA,0,0,0.0914848303393214,0.908515169660679
1882,"high",FALSE,0.03,0.68,0.1,0.150104440118077,0.164696346656595,0.598788023952096,0.680018466265551,0.313019361277445,0.0881926147704591
1952,"high",FALSE,0.045,0.44,0.1,NA,NA,0,0,0.0917345309381238,0.908265469061876
1911,"high",FALSE,0.035,0.76,0.1,0.154281147909929,0.17449764892275,0.644838323353293,0.713626421437968,0.28319121756487,0.0719704590818363
1954,"high",FALSE,0.045,0.48,0.1,NA,NA,0,0,0.0910471057884231,0.908952894211577
1953,"high",FALSE,0.045,0.46,0.1,NA,NA,0,0,0.0916369261477046,0.908363073852295
1852,"high",FALSE,0.025,0.6,0.1,0.146062960826843,0.156183729322332,0.542820359281437,0.641254465549756,0.343274650698603,0.11390499001996
1955,"high",FALSE,0.045,0.5,0.1,NA,NA,0,0,0.0910516966067864,0.908948303393214
1956,"high",FALSE,0.045,0.52,0.1,NA,NA,0,0,0.0912900199600798,0.90870998003992
1853,"high",FALSE,0.025,0.6,0.1,0.146259991397217,0.156403695099539,0.54046746506986,0.64089561141799,0.342901596806387,0.116630938123752
1957,"high",FALSE,0.045,0.54,0.1,NA,NA,0,0,0.0918313373253493,0.908168662674651
1958,"high",FALSE,0.045,0.56,0.1,NA,NA,0,0,0.090726746506986,0.909273253493014
1959,"high",FALSE,0.045,0.58,0.1,NA,NA,0,0,0.0909810379241517,0.909018962075848
1944,"high",FALSE,0.04,1,0.1,0.153041747604336,0.189499850241548,0.754178043912176,0.79364152861703,0.206030938123753,0.0397910179640719
1960,"high",FALSE,0.045,0.6,0.1,NA,NA,0,0,0.0913584830339321,0.908641516966068
1961,"high",FALSE,0.045,0.6,0.1,NA,NA,0,0,0.0927792415169661,0.907220758483034
1962,"high",FALSE,0.045,0.64,0.1,NA,NA,0,0,0.0904926147704591,0.909507385229541
1943,"high",FALSE,0.04,0.96,0.1,0.154138477892478,0.187904201481159,0.738878642714571,0.782203585455963,0.217647105788423,0.043474251497006
1942,"high",FALSE,0.04,0.92,0.1,0.155547642390522,0.18652391382501,0.720138522954092,0.767267168687479,0.232023353293413,0.047838123752495
1963,"high",FALSE,0.045,0.68,0.1,NA,NA,0,0,0.0919806387225549,0.908019361277445
1964,"high",FALSE,0.045,0.72,0.1,NA,NA,0,0,0.0873764471057884,0.912623552894212
1941,"high",FALSE,0.04,0.88,0.1,0.157214374019895,0.185789575767578,0.699140918163673,0.752692076926576,0.246761676646707,0.0540974051896208
1940,"high",FALSE,0.04,0.84,0.1,0.159156546011871,0.185262155386412,0.676229740518962,0.736281646404389,0.26305249500998,0.0607177644710579
1973,"high",FALSE,0.05,0.24,0.1,NA,NA,0,0,0.0908435129740519,0.909156487025948
1972,"high",FALSE,0.05,0.2,0.1,NA,NA,0,0,0.089263872255489,0.910736127744511
1974,"high",FALSE,0.05,0.28,0.1,NA,NA,0,0,0.0911437125748503,0.90885628742515
1976,"high",FALSE,0.05,0.36,0.1,NA,NA,0,0,0.090849500998004,0.909150499001996
1975,"high",FALSE,0.05,0.32,0.1,NA,NA,0,0,0.0910590818363273,0.908940918163673
1977,"high",FALSE,0.05,0.4,0.1,NA,NA,0,0,0.0917670658682635,0.908232934131737
1978,"high",FALSE,0.05,0.42,0.1,NA,NA,0,0,0.0907836327345309,0.909216367265469
1979,"high",FALSE,0.05,0.44,0.1,NA,NA,0,0,0.0916191616766467,0.908380838323353
1910,"high",FALSE,0.035,0.72,0.1,0.157728948311229,0.175832366605098,0.606382435129741,0.688685967134216,0.30805748502994,0.0855600798403194
1980,"high",FALSE,0.05,0.46,0.1,NA,NA,0,0,0.0911738522954092,0.908826147704591
1981,"high",FALSE,0.05,0.48,0.1,NA,NA,0,0,0.0894055888223553,0.910594411177645
1983,"high",FALSE,0.05,0.52,0.1,NA,NA,0,0,0.0914363273453094,0.908563672654691
1982,"high",FALSE,0.05,0.5,0.1,NA,NA,0,0,0.0908243512974052,0.909175648702595
1985,"high",FALSE,0.05,0.56,0.1,NA,NA,0,0,0.0915149700598802,0.90848502994012
1984,"high",FALSE,0.05,0.54,0.1,NA,NA,0,0,0.0907291417165669,0.909270858283433
1939,"high",FALSE,0.04,0.8,0.1,0.161843775314702,0.185813713586171,0.646843313373254,0.718137049602146,0.281987025948104,0.0711696606786427
1986,"high",FALSE,0.05,0.58,0.1,NA,NA,0,0,0.0896902195608782,0.910309780439122
1881,"high",FALSE,0.03,0.64,0.1,0.154514401781541,0.16715077331066,0.550449500998004,0.648998843731558,0.339200998003992,0.110349500998004
1987,"high",FALSE,0.05,0.6,0.1,NA,NA,0,0,0.0895455089820359,0.910454491017964
1988,"high",FALSE,0.05,0.6,0.1,NA,NA,0,0,0.0904399201596806,0.909560079840319
1989,"high",FALSE,0.05,0.64,0.1,NA,NA,0,0,0.0902187624750499,0.90978123752495
1991,"high",FALSE,0.05,0.72,0.1,NA,NA,0,0,0.089327744510978,0.910672255489022
1990,"high",FALSE,0.05,0.68,0.1,NA,NA,0,0,0.0919562874251497,0.90804371257485
1971,"high",FALSE,0.045,1,0.1,0.161081513233239,0.199388971232184,0.736762075848303,0.78190450757649,0.219091616766467,0.0441463073852295
1970,"high",FALSE,0.045,0.96,0.1,0.162477522850844,0.198244032215889,0.720304391217565,0.769950227701846,0.232082834331337,0.0476127744510978
1969,"high",FALSE,0.045,0.92,0.1,0.164148383972289,0.196961021853727,0.701554890219561,0.75595627980961,0.244886427145709,0.0535586826347305
1992,"high",FALSE,0.05,0.76,0.1,NA,NA,0,0,0.0904443113772455,0.909555688622754
1999,"high",FALSE,0.055,0.2,0.1,NA,NA,0,0,0.0908275449101796,0.90917245508982
2000,"high",FALSE,0.055,0.24,0.1,NA,NA,0,0,0.0907670658682635,0.909232934131737
2001,"high",FALSE,0.055,0.28,0.1,NA,NA,0,0,0.090599001996008,0.909400998003992
2002,"high",FALSE,0.055,0.32,0.1,NA,NA,0,0,0.0923944111776447,0.907605588822355
2004,"high",FALSE,0.055,0.4,0.1,NA,NA,0,0,0.0920676646706587,0.907932335329341
2003,"high",FALSE,0.055,0.36,0.1,NA,NA,0,0,0.0889630738522954,0.911036926147705
1968,"high",FALSE,0.045,0.88,0.1,0.166666877412132,0.197022937679758,0.675043912175649,0.739162617247782,0.262828343313373,0.062127744510978
2005,"high",FALSE,0.055,0.42,0.1,NA,NA,0,0,0.0910710578842315,0.908928942115768
1938,"high",FALSE,0.04,0.76,0.1,0.166092859141232,0.187130998676791,0.605256487025948,0.690782143637815,0.307290419161677,0.0874530938123752
2006,"high",FALSE,0.055,0.44,0.1,NA,NA,0,0,0.0918698602794411,0.908130139720559
2007,"high",FALSE,0.055,0.46,0.1,NA,NA,0,0,0.0908497005988024,0.909150299401198
