"ID","starting","grazing","environmt","mortality","mortality_border","rho_plus","rho_plus_ungrazed","q_plus","q_plus_ungrazed","rho_zero","rho_minus"
52,"low",0,0.405025125628141,NA,NA,0,0,NA,NA,0.0916257742257742,0.908374225774226
56,"low",0,0.421105527638191,0.015,0.015,0.208306093906094,0.095626973026973,0.440289176814007,0.420085493022457,0.341121078921079,0.450572827172827
53,"low",0,0.409045226130653,0.015,0.015,0.113762637362637,0.0363462537462537,0.410553844282199,0.414595523501566,0.250739260739261,0.635498101898102
57,"low",0,0.425125628140704,0.015,0.015,0.242301098901099,0.206251848151848,0.448604378952944,0.436628920129792,0.369216683316683,0.388482217782218
55,"low",0,0.417085427135678,0.015,0.015,0.176078321678322,0.134967532467532,0.437274333343872,0.420222186656081,0.306695604395604,0.517226073926074
58,"low",0,0.429145728643216,0.015,0.015,0.26414955044955,0.2566003996004,0.458347021718181,0.457145325838749,0.376548751248751,0.359301698301698
59,"low",0,0.433165829145729,0.015,0.015,0.267599100899101,0.271166433566434,0.463966549202977,0.458062678867051,0.373698601398601,0.358702297702298
54,"low",0,0.413065326633166,0.015,0.015,0.166854945054945,0.0665332667332667,0.424247820298809,0.409068961652467,0.309225174825175,0.52391988011988
47,"high",0,0.384924623115578,NA,NA,0,0.0148424575424575,NA,0.380724795145561,0.089142957042957,0.910857042957043
61,"low",0,0.441206030150754,0.015,0.015,0.294554445554446,0.2999001998002,0.472110685432333,0.471991827101011,0.386035864135864,0.31940969030969
60,"low",0,0.437185929648241,0.015,0.015,0.275885314685315,0.284453246753247,0.46383709154011,0.468413064801462,0.379975924075924,0.344138761238761
62,"low",0,0.445226130653266,0.015,0.015,0.293761338661339,0.31544985014985,0.47333948925608,0.479730744867883,0.383927772227772,0.322310889110889
63,"low",0,0.449246231155779,0.015,0.015,0.314423076923077,0.325848351648352,0.483389420528912,0.48892609740909,0.390428371628372,0.295148551448551
67,"low",0,0.465326633165829,0.015,0.015,0.367792607392607,0.367464935064935,0.504004269977388,0.504884766368538,0.403681218781219,0.228526173826174
65,"low",0,0.457286432160804,0.015,0.015,0.35092007992008,0.347965434565435,0.497786292649262,0.496895772492493,0.401134865134865,0.247945054945055
64,"low",0,0.453266331658291,0.015,0.015,0.313778521478521,0.332733866133866,0.482151896995027,0.490462404550712,0.393038161838162,0.293183316683317
66,"low",0,0.461306532663317,0.015,0.015,0.358051648351648,0.349685114885115,0.502114592499878,0.500058573511591,0.402879420579421,0.239068931068931
48,"high",0,0.388944723618091,NA,NA,0,0.0206480519480519,NA,0.380754489025976,0.0894754245754246,0.910524575424575
68,"low",0,0.469346733668342,0.015,0.015,0.370606493506493,0.375123076923077,0.509012116240991,0.508014336192495,0.403409090909091,0.225984415584416
49,"high",0,0.392964824120603,0.015,0.015,0.00369460539460539,0.0179991008991009,0.384537006385051,0.377646623466064,0.0966822177822178,0.899623176823177
51,"high",0,0.401005025125628,0.015,0.015,0.0301637362637363,0.0717242757242757,0.382130022542259,0.409810491104645,0.140913586413586,0.828922677322677
69,"low",0,0.473366834170854,0.015,0.015,0.395506293706294,0.377765234765235,0.517693071674469,0.513723401716348,0.402873826173826,0.20161988011988
70,"low",0,0.477386934673367,0.015,0.015,0.400486813186813,0.388928171828172,0.524333263258431,0.519136658325055,0.400123676323676,0.19938951048951
72,"low",0,0.485427135678392,0.015,0.015,0.406381618381618,0.410417982017982,0.527003848979658,0.529312282503662,0.398952947052947,0.194665434565435
73,"low",0,0.489447236180905,0.015,0.015,0.412566733266733,0.42104965034965,0.530005145583545,0.534202973047185,0.398059040959041,0.189374225774226
50,"high",0,0.396984924623116,0.015,0.015,0.0258912087912088,0.0426578421578422,0.384878136487543,0.387759456248266,0.131250549450549,0.842858241758242
74,"low",0,0.493467336683417,0.015,0.015,0.419964435564436,0.431363936063936,0.535820001672248,0.539101467757196,0.397352147852148,0.182683416583417
75,"low",0,0.49748743718593,0.015,0.015,0.43175964035964,0.421595404595405,0.540559827710631,0.534374259348412,0.395775824175824,0.172464535464535
52,"high",0,0.405025125628141,0.015,0.015,0.112815884115884,0.112502797202797,0.41190269510857,0.413713693255579,0.249858641358641,0.637325474525475
77,"low",0,0.505527638190955,0.015,0.015,0.44521968031968,0.444500799200799,0.548896045084146,0.548127359935277,0.392105994005994,0.162674325674326
71,"low",0,0.481407035175879,0.015,0.015,0.407122277722278,0.40484965034965,0.527473843741494,0.525515641099209,0.398280719280719,0.194597002997003
81,"low",0,0.521608040201005,0.015,0.015,0.471265434565435,0.473782917082917,0.564801835824485,0.565951265512685,0.385049450549451,0.143685114885115
78,"low",0,0.509547738693467,0.015,0.015,0.449274825174825,0.455556543456543,0.551662132290627,0.553316387341534,0.39063026973027,0.160094905094905
76,"low",0,0.501507537688442,0.015,0.015,0.433282017982018,0.436115284715285,0.543221200250364,0.542955843569058,0.392700699300699,0.174017282717283
82,"low",0,0.525628140703518,0.015,0.015,0.479513186813187,0.482968431568432,0.570627526623112,0.571491460809321,0.380711888111888,0.139774925074925
80,"low",0,0.517587939698492,0.015,0.015,0.465348951048951,0.460978021978022,0.561876710530656,0.560112752881424,0.386109090909091,0.148541958041958
86,"low",0,0.541708542713568,0.015,0.015,0.500782517482517,0.500008491508491,0.585048827498852,0.582268871210472,0.371536563436563,0.127680919080919
79,"low",0,0.51356783919598,0.015,0.015,0.465857142857143,0.466952847152847,0.557940977724022,0.55932276087034,0.388853646353646,0.145289210789211
83,"low",0,0.52964824120603,0.015,0.015,0.483045654345654,0.481838761238761,0.571502561728315,0.570652151729386,0.379494205794206,0.13746013986014
84,"low",0,0.533668341708543,0.015,0.015,0.499452447552448,0.491175524475524,0.58095935805819,0.57780508386279,0.374907892107892,0.12563966033966
85,"low",0,0.537688442211055,0.015,0.015,0.493198401598402,0.495406193806194,0.578343727359889,0.578983962429215,0.376113986013986,0.130687612387612
89,"low",0,0.553768844221106,0.015,0.015,0.516121978021978,0.518191608391608,0.593856974316288,0.594689548906527,0.365495904095904,0.118382117882118
88,"low",0,0.549748743718593,0.015,0.015,0.511785214785215,0.512146353646354,0.588864412999149,0.591319044875957,0.368645954045954,0.119568831168831
87,"low",0,0.54572864321608,0.015,0.015,0.511927672327672,0.508386113886114,0.589460256328878,0.589032252318661,0.369350649350649,0.118721678321678
93,"low",0,0.569849246231156,0.015,0.015,0.543518681318681,0.539602297702298,0.610554413120573,0.608368972687172,0.353312587412587,0.103168731268731
90,"low",0,0.557788944723618,0.015,0.015,0.520615784215784,0.525824275724276,0.596273209938545,0.598323264751107,0.363799000999001,0.115585214785215
92,"low",0,0.565829145728643,0.015,0.015,0.537458841158841,0.530743756243756,0.606868715199837,0.602534804518525,0.356583616383616,0.105957542457542
98,"low",0,0.589949748743719,0.015,0.015,0.556939060939061,0.558716783216783,0.619772490787709,0.622417159291663,0.346104295704296,0.0969566433566434
96,"low",0,0.581909547738694,0.015,0.015,0.552339260739261,0.549711288711289,0.616972050624918,0.615356392275731,0.349264235764236,0.0983965034965035
91,"low",0,0.561809045226131,0.015,0.015,0.530585214785215,0.528293706293706,0.602419399811597,0.601751897843202,0.359156543456543,0.110258241758242
95,"low",0,0.577889447236181,0.015,0.015,0.549306593406593,0.549063836163836,0.614720180612364,0.615801053219955,0.351100499500499,0.0995929070929071
94,"low",0,0.573869346733668,0.015,0.015,0.538855344655345,0.539752347652348,0.609796832346003,0.608062524271563,0.354333166833167,0.106811488511489
97,"low",0,0.585929648241206,0.015,0.015,0.55694035964036,0.550700699300699,0.620010977644428,0.615764685569703,0.345740659340659,0.097318981018981
99,"low",0,0.593969849246231,0.015,0.015,0.564619380619381,0.565480919080919,0.625699509331736,0.626238786828297,0.341461738261738,0.0939188811188811
102,"low",0,0.606030150753769,0.015,0.015,0.575568531468531,0.575490909090909,0.634104405560486,0.633436165530028,0.335414885114885,0.0890165834165834
103,"low",0,0.610050251256282,0.015,0.015,0.580168931068931,0.578846953046953,0.6368972666462,0.636190119013468,0.332512487512488,0.0873185814185814
101,"low",0,0.602010050251256,0.015,0.015,0.57329020979021,0.564089110889111,0.632307563290587,0.62745574010842,0.336285114885115,0.0904246753246753
100,"low",0,0.597989949748744,0.015,0.015,0.566419480519481,0.566155044955045,0.62602615998792,0.628122875582502,0.340346353646354,0.0932341658341658
105,"low",0,0.618090452261307,0.015,0.015,0.586756243756244,0.591076023976024,0.641747702110146,0.643197652663855,0.328260739260739,0.084983016983017
104,"low",0,0.614070351758794,0.015,0.015,0.588652847152847,0.584178621378621,0.642490490692915,0.639160354353094,0.327486013986014,0.0838611388611389
108,"low",0,0.630150753768844,0.015,0.015,0.59805994005994,0.597685914085914,0.64978348110835,0.64832778692935,0.321501398601399,0.0804386613386613
106,"low",0,0.622110552763819,0.015,0.015,0.592906693306693,0.595578621378621,0.645930388638202,0.647579005033377,0.32400979020979,0.0830835164835165
111,"low",0,0.642211055276382,0.015,0.015,0.608374725274725,0.605666933066933,0.65771382363019,0.656275206566333,0.315019480519481,0.0766057942057942
107,"low",0,0.626130653266332,0.015,0.015,0.593131768231768,0.597782717282717,0.645023581443541,0.649794509903763,0.326876823176823,0.0799914085914086
110,"low",0,0.638190954773869,0.015,0.015,0.605849150849151,0.608292107892108,0.656067274909634,0.657718323775552,0.316782117882118,0.0773687312687313
113,"low",0,0.650251256281407,0.015,0.015,0.614568831168831,0.618236963036963,0.660913969040346,0.664084826627471,0.312072827172827,0.0733583416583417
112,"low",0,0.646231155778894,0.015,0.015,0.614317982017982,0.618000899100899,0.66040479082267,0.663855021988628,0.311978921078921,0.0737030969030969
109,"low",0,0.634170854271357,0.015,0.015,0.603839160839161,0.603825574425574,0.653204110244302,0.65377035399036,0.319497502497502,0.0766633366633367
116,"low",0,0.662311557788945,0.015,0.015,0.627192707292707,0.625932067932068,0.67225145424316,0.669624611786837,0.303001698301698,0.0698055944055944
117,"low",0,0.666331658291457,0.015,0.015,0.630325774225774,0.630219380619381,0.673276005232421,0.67320572887035,0.301323776223776,0.0683504495504496
115,"low",0,0.658291457286432,0.015,0.015,0.62564015984016,0.621075324675325,0.669547267512273,0.668107940000293,0.304821278721279,0.0695385614385614
114,"low",0,0.65427135678392,0.015,0.015,0.618128671328671,0.619951248751249,0.664940381906814,0.665875283970691,0.309012787212787,0.0728585414585415
118,"low",0,0.67035175879397,0.015,0.015,0.629995104895105,0.632634465534466,0.67303450654676,0.674922647244228,0.301347852147852,0.068657042957043
122,"low",0,0.68643216080402,0.015,0.015,0.646374425574426,0.644305894105894,0.686362988935268,0.683890584305331,0.290321078921079,0.0633044955044955
119,"low",0,0.674371859296482,0.015,0.015,0.635642157842158,0.63857022977023,0.677370962227938,0.680174122623526,0.297044655344655,0.0673131868131868
120,"low",0,0.678391959798995,0.015,0.015,0.640264235764236,0.640325574425574,0.680072358730044,0.681647349232791,0.295407192807193,0.0643285714285714
124,"low",0,0.694472361809045,0.015,0.015,0.649394305694306,0.647026973026973,0.689082898036497,0.686241252341196,0.288495604395604,0.0621100899100899
121,"low",0,0.682412060301508,0.015,0.015,0.639948151848152,0.641177122877123,0.681340225554177,0.681501327955071,0.294438861138861,0.065612987012987
126,"low",0,0.70251256281407,0.015,0.015,0.655775124875125,0.655058541458541,0.69302059578016,0.692518397363009,0.283397202797203,0.0608276723276723
127,"low",0,0.706532663316583,0.015,0.015,0.656861438561439,0.656854045954046,0.693765705548111,0.69288565372761,0.282851648351648,0.0602869130869131
125,"low",0,0.698492462311558,0.015,0.015,0.653846753246753,0.65333956043956,0.691675530861426,0.690894000341263,0.284467832167832,0.0616854145854146
123,"low",0,0.690452261306533,0.015,0.015,0.644351548451548,0.64669020979021,0.683644003118039,0.685968423132853,0.291703496503497,0.0639449550449551
129,"low",0,0.714572864321608,0.015,0.015,0.662476923076923,0.664832067932068,0.69893007202225,0.69973088799228,0.278490909090909,0.0590321678321678
